Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
GDA,UR,0.0277,146157,1,0.02,81,0.00055438822233021,36.7916,5.02,269.648
CREB5,UR,0.0273,146157,1,0.02,80,0.000547543923289096,37.2518,5.082,273.0611
GAB2,UR,0.0273,146157,1,0.02,80,0.000547543923289096,37.2518,5.082,273.0611
NTN4,UR,0.0273,146157,1,0.02,80,0.000547543923289096,37.2518,5.082,273.0611
TREH,UR,0.027,146157,1,0.02,79,0.000540699624247983,37.7236,5.1456,276.5616
EIF2D,UR,0.027,146157,1,0.02,79,0.000540699624247983,37.7236,5.1456,276.5616
SPDL1,UR,0.027,146157,1,0.02,79,0.000540699624247983,37.7236,5.1456,276.5616
ATL1,UR,0.0267,146157,1,0.02,78,0.000533855325206869,38.2075,5.2108,280.153
PCOLCE2,UR,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
TDRD7,UR,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
HBQ1,UR,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
MYLK3,UR,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
EIF2AK2,UR,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
FYN,UR,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
GIPC1,UR,0.026,146157,1,0.02,76,0.000520166727124641,39.2135,5.3462,287.6229
ZSCAN5B,UR,0.026,146157,1,0.02,76,0.000520166727124641,39.2135,5.3462,287.6229
EBF1,UR,0.0257,146157,1,0.02,75,0.000513322428083528,39.7366,5.4166,291.5092
PRMT6,UR,0.0257,146157,1,0.02,75,0.000513322428083528,39.7366,5.4166,291.5092
APBB3,UR,0.0253,146157,1,0.02,74,0.000506478129042414,40.2739,5.4889,295.5019
NXF1,UR,0.0253,146157,1,0.02,74,0.000506478129042414,40.2739,5.4889,295.5019
SLC35A3,UR,0.0253,146157,1,0.02,74,0.000506478129042414,40.2739,5.4889,295.5019
INTS6,UR,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
PNLDC1,UR,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
PRSS27,UR,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
C18ORF25,UR,0.0247,146157,1,0.02,72,0.000492789530960187,41.3931,5.6394,303.8243
TEPSIN,UR,0.0247,146157,1,0.02,72,0.000492789530960187,41.3931,5.6394,303.8243
HIST1H3C,UR,0.0247,146157,1,0.02,72,0.000492789530960187,41.3931,5.6394,303.8243
DNAJB1,UR,0.0243,146157,1,0.02,71,0.000485945231919073,41.9764,5.7178,308.1637
GOLGA5,UR,0.0243,146157,1,0.02,71,0.000485945231919073,41.9764,5.7178,308.1637
DTNBP1,UR,0.024,146157,1,0.02,70,0.000479100932877959,42.5764,5.7984,312.6288
LOXL1,UR,0.024,146157,1,0.02,70,0.000479100932877959,42.5764,5.7984,312.6288
GLS,UR,0.024,146157,1,0.02,70,0.000479100932877959,42.5764,5.7984,312.6288
MCRS1,UR,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
SEPT6,UR,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
CRY2,UR,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
TMEM63C,UR,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
DLX3,UR,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
HOXB4,UR,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
DACH1,UR,0.0455,146157,1,0.02,135,0.00092398037055035,22.0668,3.0253,160.9597
MBOAT7,UR,0.0455,146157,1,0.02,135,0.00092398037055035,22.0668,3.0253,160.9597
KIF27,UR,0.0455,146157,1,0.02,135,0.00092398037055035,22.0668,3.0253,160.9597
BARX2,UR,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
ANKRD18A,UR,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
HPX,UR,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
CLYBL,UR,0.023,146157,1,0.02,67,0.000458568035754618,44.4837,6.0544,326.8351
CYP2F1,UR,0.023,146157,1,0.02,67,0.000458568035754618,44.4837,6.0544,326.8351
MZF1,UR,0.0227,146157,1,0.02,66,0.000451723736713505,45.158,6.1449,331.8617
CERS6,UR,0.0227,146157,1,0.02,66,0.000451723736713505,45.158,6.1449,331.8617
NEIL2,UR,0.0227,146157,1,0.02,66,0.000451723736713505,45.158,6.1449,331.8617
GTF2E1,UR,0.0227,146157,1,0.02,66,0.000451723736713505,45.158,6.1449,331.8617
XXYLT1,UR,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
GALR1,UR,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
ADH4,UR,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
LUZP1,UR,0.022,146157,1,0.02,64,0.000438035138631277,46.5698,6.3341,342.3931
GALNTL5,UR,0.022,146157,1,0.02,64,0.000438035138631277,46.5698,6.3341,342.3931
STARD9,UR,0.022,146157,2,0.04,664,0.0045446145632995,9.1267,2.2136,37.6286
GFOD2,UR,0.022,146157,1,0.02,64,0.000438035138631277,46.5698,6.3341,342.3931
CCR2,UR,0.0217,146157,1,0.02,63,0.000431190839590163,47.3094,6.4331,347.9134
HTR1E,UR,0.0217,146157,1,0.02,63,0.000431190839590163,47.3094,6.4331,347.9134
DUSP6,UR,0.0213,146157,1,0.02,62,0.00042434654054905,48.0727,6.5353,353.6145
MDP1,UR,0.0213,146157,1,0.02,62,0.00042434654054905,48.0727,6.5353,353.6145
APOA4,UR,0.0213,146157,1,0.02,62,0.00042434654054905,48.0727,6.5353,353.6145
MYH4,UR,0.0212,146157,2,0.04,651,0.00445563867576502,9.3098,2.258,38.385
TMUB2,UR,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
PHF7,UR,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
SPARCL1,UR,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
MAPK8IP2,UR,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
GINS2,UR,0.0207,146157,1,0.02,60,0.000410657942466822,49.6759,6.7498,365.5957
LMNTD1,UR,0.0207,146157,1,0.02,60,0.000410657942466822,49.6759,6.7498,365.5957
C9ORF43,UR,0.0203,146157,1,0.02,59,0.000403813643425709,50.5182,6.8624,371.8959
FDPS,UR,0.0203,146157,1,0.02,59,0.000403813643425709,50.5182,6.8624,371.8959
MECR,UR,0.0203,146157,1,0.02,59,0.000403813643425709,50.5182,6.8624,371.8959
FAM166A,UR,0.02,146157,1,0.02,58,0.000396969344384595,51.3895,6.9788,378.4169
MMD,UR,0.02,146157,1,0.02,58,0.000396969344384595,51.3895,6.9788,378.4169
TNFRSF6B,UR,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
JAKMIP2,UR,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
ITPR1,UR,0.0197,146157,2,0.04,626,0.00428453119973718,9.6832,2.3483,39.9282
KRTCAP3,UR,0.0193,146157,1,0.02,56,0.000383280746302367,53.2256,7.2238,392.1693
KLHL15,UR,0.0193,146157,1,0.02,56,0.000383280746302367,53.2256,7.2238,392.1693
MALT1,UR,0.0193,146157,1,0.02,56,0.000383280746302367,53.2256,7.2238,392.1693
NRTN,UR,0.0193,146157,1,0.02,56,0.000383280746302367,53.2256,7.2238,392.1693
NOL11,UR,0.0193,146157,1,0.02,56,0.000383280746302367,53.2256,7.2238,392.1693
BTBD16,UR,0.019,146157,1,0.02,55,0.000376436447261254,54.1937,7.3529,399.4271
PLEKHO1,UR,0.019,146157,1,0.02,55,0.000376436447261254,54.1937,7.3529,399.4271
DCAF12,UR,0.019,146157,1,0.02,55,0.000376436447261254,54.1937,7.3529,399.4271
PPIC,UR,0.019,146157,1,0.02,55,0.000376436447261254,54.1937,7.3529,399.4271
DCXR,UR,0.0186,146157,1,0.02,54,0.00036959214822014,55.1977,7.4867,406.9584
COX18,UR,0.0186,146157,1,0.02,54,0.00036959214822014,55.1977,7.4867,406.9584
PPA1,UR,0.0186,146157,1,0.02,54,0.00036959214822014,55.1977,7.4867,406.9584
DDN,UR,0.0186,146157,1,0.02,54,0.00036959214822014,55.1977,7.4867,406.9584
ARFIP2,UR,0.0186,146157,1,0.02,54,0.00036959214822014,55.1977,7.4867,406.9584
ZNF714,UR,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
ZNF793,UR,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
GLT8D2,UR,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
PCBP3,UR,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
SIGLEC9,UR,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
LRRC56,UR,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
SHARPIN,UR,0.018,146157,1,0.02,52,0.000355903550137913,57.3214,7.7694,422.9059
GJB7,UR,0.0176,146157,1,0.02,51,0.000349059251096799,58.4458,7.919,431.3574
MORN1,UR,0.0176,146157,1,0.02,51,0.000349059251096799,58.4458,7.919,431.3574
OR52I2,UR,0.0176,146157,1,0.02,51,0.000349059251096799,58.4458,7.919,431.3574
CEP72,UR,0.0176,146157,1,0.02,51,0.000349059251096799,58.4458,7.919,431.3574
INAVA,UR,0.0176,146157,1,0.02,51,0.000349059251096799,58.4458,7.919,431.3574
ANKRD1,UR,0.0176,146157,1,0.02,51,0.000349059251096799,58.4458,7.919,431.3574
ZNF14,UR,0.0173,146157,1,0.02,50,0.000342214952055685,59.6151,8.0744,440.1534
RMDN3,UR,0.0173,146157,1,0.02,50,0.000342214952055685,59.6151,8.0744,440.1534
EP300,UR,0.0171,146157,2,0.04,581,0.00397653774288706,10.4365,2.5306,43.0412
PACSIN3,UR,0.017,146157,1,0.02,49,0.000335370653014571,60.8322,8.236,449.3154
HECTD2,UR,0.017,146157,1,0.02,49,0.000335370653014571,60.8322,8.236,449.3154
ATP6AP1,UR,0.017,146157,1,0.02,49,0.000335370653014571,60.8322,8.236,449.3154
RECQL4,UR,0.0168,146157,2,0.04,574,0.00392862764959927,10.5642,2.5615,43.5694
F2RL3,UR,0.0166,146157,1,0.02,48,0.000328526353973458,62.0999,8.4042,458.8666
SNX10,UR,0.0166,146157,1,0.02,48,0.000328526353973458,62.0999,8.4042,458.8666
ODF2L,UR,0.0166,146157,1,0.02,48,0.000328526353973458,62.0999,8.4042,458.8666
CHAC1,UR,0.0163,146157,1,0.02,47,0.000321682054932344,63.4216,8.5794,468.8324
NDRG1,UR,0.0163,146157,1,0.02,47,0.000321682054932344,63.4216,8.5794,468.8324
MTX1,UR,0.016,146157,1,0.02,46,0.00031483775589123,64.8008,8.7621,479.2405
ELK4,UR,0.016,146157,1,0.02,46,0.00031483775589123,64.8008,8.7621,479.2405
GNAZ,UR,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
ANGPTL5,UR,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
MRPL28,UR,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
SKAP2,UR,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
HIST1H1B,UR,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
PIAS4,UR,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
LRRC4,UR,0.0153,146157,1,0.02,44,0.000301149157809003,67.7472,9.1518,501.5064
AFTPH,UR,0.0153,146157,1,0.02,44,0.000301149157809003,67.7472,9.1518,501.5064
FAM174B,UR,0.0153,146157,1,0.02,44,0.000301149157809003,67.7472,9.1518,501.5064
KCNRG,UR,0.0153,146157,1,0.02,44,0.000301149157809003,67.7472,9.1518,501.5064
LDLRAD2,UR,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
ZNF17,UR,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
NKAPL,UR,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
HAX1,UR,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
HIST1H4A,UR,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
FAM117B,UR,0.0139,146157,1,0.02,40,0.000273771961644548,74.524,10.0453,552.8759
GSTM3,UR,0.0139,146157,1,0.02,40,0.000273771961644548,74.524,10.0453,552.8759
PSMB1,UR,0.0136,146157,1,0.02,39,0.000266927662603434,76.4354,10.2967,567.4045
RHBDD3,UR,0.0136,146157,1,0.02,39,0.000266927662603434,76.4354,10.2967,567.4045
TMEM114,UR,0.0133,146157,1,0.02,38,0.000260083363562321,78.4474,10.5609,582.7168
GFRAL,UR,0.0133,146157,1,0.02,38,0.000260083363562321,78.4474,10.5609,582.7168
CSDE1,UR,0.0346,146157,1,0.02,102,0.000698118502193598,29.2127,3.9957,213.5769
GCKR,UR,0.0346,146157,1,0.02,102,0.000698118502193598,29.2127,3.9957,213.5769
GCAT,UR,0.0343,146157,1,0.02,101,0.000691274203152484,29.5021,4.0349,215.7133
NOP2,UR,0.0343,146157,1,0.02,101,0.000691274203152484,29.5021,4.0349,215.7133
CLK4,UR,0.0343,146157,1,0.02,101,0.000691274203152484,29.5021,4.0349,215.7133
MTSS1,UR,0.0343,146157,1,0.02,101,0.000691274203152484,29.5021,4.0349,215.7133
SMG9,UR,0.034,146157,1,0.02,100,0.00068442990411137,29.7973,4.0749,217.8927
SAP130,UR,0.034,146157,1,0.02,100,0.00068442990411137,29.7973,4.0749,217.8927
ASCC2,UR,0.034,146157,1,0.02,100,0.00068442990411137,29.7973,4.0749,217.8927
KDM7A,UR,0.033,146157,1,0.02,97,0.000663897006988029,30.7195,4.1997,224.7034
TBC1D23,UR,0.033,146157,1,0.02,97,0.000663897006988029,30.7195,4.1997,224.7034
MARCH6,UR,0.0327,146157,1,0.02,96,0.000657052707946916,31.0398,4.2431,227.0691
USP49,UR,0.0327,146157,1,0.02,96,0.000657052707946916,31.0398,4.2431,227.0691
EXTL2,UR,0.0327,146157,1,0.02,96,0.000657052707946916,31.0398,4.2431,227.0691
TTLL1,UR,0.0327,146157,1,0.02,96,0.000657052707946916,31.0398,4.2431,227.0691
PIGS,UR,0.0323,146157,1,0.02,95,0.000650208408905802,31.3667,4.2873,229.4852
ELMO1,UR,0.0323,146157,1,0.02,95,0.000650208408905802,31.3667,4.2873,229.4852
ARHGAP26,UR,0.032,146157,1,0.02,94,0.000643364109864688,31.7006,4.3325,231.9532
OXNAD1,UR,0.032,146157,1,0.02,94,0.000643364109864688,31.7006,4.3325,231.9532
OLIG1,UR,0.0317,146157,1,0.02,93,0.000636519810823575,32.0417,4.3786,234.4748
FAM98B,UR,0.0313,146157,1,0.02,92,0.000629675511782461,32.3902,4.4257,237.0518
TMEM45A,UR,0.0129,146157,1,0.02,37,0.000253239064521207,80.5681,10.839,598.8778
HIST1H2AC,UR,0.0129,146157,1,0.02,37,0.000253239064521207,80.5681,10.839,598.8778
CIB1,UR,0.0129,146157,1,0.02,37,0.000253239064521207,80.5681,10.839,598.8778
RBP2,UR,0.0126,146157,1,0.02,36,0.000246394765480093,82.8067,11.1321,615.96
PRPF38A,UR,0.0126,146157,1,0.02,36,0.000246394765480093,82.8067,11.1321,615.96
POM121L2,UR,0.0126,146157,1,0.02,36,0.000246394765480093,82.8067,11.1321,615.96
AVP,UR,0.0122,146157,1,0.02,35,0.00023955046643898,85.1732,11.4416,634.0446
ZNF382,UR,0.0122,146157,1,0.02,35,0.00023955046643898,85.1732,11.4416,634.0446
FAM210A,UR,0.0122,146157,1,0.02,35,0.00023955046643898,85.1732,11.4416,634.0446
PSMB2,UR,0.0122,146157,1,0.02,35,0.00023955046643898,85.1732,11.4416,634.0446
F11R,UR,0.0122,146157,1,0.02,35,0.00023955046643898,85.1732,11.4416,634.0446
C11ORF74,UR,0.0119,146157,1,0.02,34,0.000232706167397866,87.6789,11.7687,653.2224
TDRP,UR,0.0119,146157,1,0.02,34,0.000232706167397866,87.6789,11.7687,653.2224
TMEM72,UR,0.0116,146157,1,0.02,33,0.000225861868356752,90.3364,12.1151,673.5955
CACNA1E,UR,0.0114,146157,2,0.04,468,0.00320313195124121,12.9664,3.1423,53.5053
BAD,UR,0.0112,146157,1,0.02,32,0.000219017569315639,93.1601,12.4825,695.2791
ZSCAN22,UR,0.0112,146157,1,0.02,32,0.000219017569315639,93.1601,12.4825,695.2791
APOF,UR,0.0112,146157,1,0.02,32,0.000219017569315639,93.1601,12.4825,695.2791
PSME2,UR,0.0112,146157,1,0.02,32,0.000219017569315639,93.1601,12.4825,695.2791
CLEC1A,UR,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
CD86,UR,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
WFDC5,UR,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
NCEH1,UR,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
SPRN,UR,0.0106,146157,1,0.02,30,0.000205328971233411,99.3721,13.2883,743.1185
COQ10A,UR,0.0106,146157,1,0.02,30,0.000205328971233411,99.3721,13.2883,743.1185
IFI44L,UR,0.0106,146157,1,0.02,30,0.000205328971233411,99.3721,13.2883,743.1185
ERCC1,UR,0.0106,146157,1,0.02,30,0.000205328971233411,99.3721,13.2883,743.1185
C9ORF85,UR,0.0102,146157,1,0.02,29,0.000198484672192297,102.7994,13.7316,769.5923
MRPL10,UR,0.0102,146157,1,0.02,29,0.000198484672192297,102.7994,13.7316,769.5923
ERF,UR,0.0099,146157,1,0.02,28,0.000191640373151184,106.4716,14.2054,798.0201
IGSF10,UR,0.0096,146157,2,0.04,428,0.00292935998959667,14.1821,3.436,58.5377
FAM71F2,UR,0.0095,146157,1,0.02,27,0.00018479607411007,110.4157,14.7131,828.6263
GPRIN2,UR,0.0095,146157,1,0.02,27,0.00018479607411007,110.4157,14.7131,828.6263
RHOXF1,UR,0.0095,146157,1,0.02,27,0.00018479607411007,110.4157,14.7131,828.6263
PLSCR1,UR,0.0092,146157,1,0.02,26,0.000177951775068956,114.6633,15.2583,861.671
RBM43,UR,0.0092,146157,1,0.02,26,0.000177951775068956,114.6633,15.2583,861.671
RAB39B,UR,0.0092,146157,1,0.02,26,0.000177951775068956,114.6633,15.2583,861.671
OR13C3,UR,0.0089,146157,1,0.02,25,0.000171107476027843,119.2506,15.8456,897.4575
ARL4C,UR,0.0085,146157,1,0.02,24,0.000164263176986729,124.2202,16.4797,936.3414
PRCC,UR,0.0085,146157,1,0.02,24,0.000164263176986729,124.2202,16.4797,936.3414
TENM1,UR,0.0081,146157,2,0.04,390,0.00266927662603434,15.5681,3.7706,64.2779
RIPPLY2,UR,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
OR2F2,UR,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
HIST1H2BO,UR,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
ZNF81,UR,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
GAB4,UR,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
TPRKB,UR,0.0072,146157,1,0.02,20,0.000136885980822274,149.0684,19.6204,1132.5624
NEB,UR,0.007,146157,3,0.06,1131,0.0077409022154996,8.182,2.5429,26.3261
LCNL1,UR,0.0068,146157,1,0.02,19,0.00013004168178116,156.9151,20.6019,1195.1527
TMPRSS9,UR,0.0066,146157,2,0.04,350,0.0023955046643898,17.352,4.201,71.6721
DHX38,UR,0.0047,146157,2,0.04,293,0.00200537961904632,20.7358,5.0164,85.7131
ARFGEF2,UR,0.004,146157,2,0.04,269,0.00184111644205959,22.5895,5.4626,93.4142
C19ORF18,UR,0.0027,146157,1,0.02,7,0.0000479100932877959,425.9475,51.4369,3527.2578
ANKRD50,UR,0.0027,146157,2,0.04,221,0.00151259008808613,27.5049,6.644,113.8649
EPHB6,UR,0.0025,146157,2,0.04,210,0.00143730279863388,28.9478,6.9903,119.8767
DIS3,UR,0.0022,146157,2,0.04,200,0.00136885980822274,30.3973,7.338,125.9197
VWCE,UR,0.0019,146157,2,0.04,184,0.00125935102356492,33.0442,7.9722,136.9647
CT62,UR,0.0017,146157,1,0.02,4,0.0000273771961644548,745.4235,81.8414,6789.4225
FES,UR,0.0017,146157,2,0.04,173,0.00118406373411267,35.1479,8.4758,145.7524
SH3BP2,UR,0.0014,146157,2,0.04,160,0.00109508784657819,38.007,9.1595,157.7088
LONRF3,UR,0.0009351,146157,2,0.04,128,0.000876070277262554,47.5192,11.4278,197.5952
ZSCAN10,UR,0.0002353,146157,2,0.04,63,0.000431190839590163,96.5899,22.9786,406.0128
OXSR1,UR,0.0002141,146157,2,0.04,60,0.000410657942466822,101.4215,24.1025,426.7749
CETP,UR,0.0001026,146157,2,0.04,41,0.000280616260685662,148.4411,34.9155,631.0887
COL12A1,URmtr,0.0992,146157,1,0.02,304,0.00208066690849857,9.7881,1.3473,71.1121
FBN1,URmtr,0.0967,146157,1,0.02,296,0.00202591251616966,10.0532,1.3836,73.0444
GPR179,URmtr,0.0911,146157,1,0.02,278,0.00190271513342961,10.7054,1.4731,77.8
ADAMTSL1,URmtr,0.0899,146157,1,0.02,274,0.00187533793726515,10.862,1.4946,78.9419
VPS13A,URmtr,0.0889,146157,1,0.02,271,0.00185480504014181,10.9825,1.5111,79.8206
COL4A4,URmtr,0.0842,146157,1,0.02,256,0.00175214055452511,11.6272,1.5994,84.5239
LCT,URmtr,0.0842,146157,1,0.02,256,0.00175214055452511,11.6272,1.5994,84.5239
FER1L6,URmtr,0.0839,146157,1,0.02,255,0.00174529625548399,11.6728,1.6057,84.8572
DOCK8,URmtr,0.0839,146157,1,0.02,255,0.00174529625548399,11.6728,1.6057,84.8572
NOTCH4,URmtr,0.0814,146157,1,0.02,247,0.00169054186315508,12.0516,1.6576,87.6212
AKAP9,URmtr,0.0811,146157,1,0.02,246,0.00168369756411397,12.1006,1.6643,87.9794
ZGRF1,URmtr,0.0805,146157,1,0.02,244,0.00167000896603174,12.2,1.6779,88.7046
SBNO2,URmtr,0.0786,146157,1,0.02,238,0.00162894317178506,12.5081,1.7201,90.9537
TCHH,URmtr,0.078,146157,1,0.02,236,0.00161525457370283,12.6142,1.7347,91.7289
CHD8,URmtr,0.077,146157,1,0.02,233,0.00159472167657949,12.7769,1.7569,92.9168
KIAA0100,URmtr,0.0754,146157,1,0.02,228,0.00156050018137392,13.0576,1.7954,94.9664
MFSD12,URmtr,0.0754,146157,1,0.02,228,0.00156050018137392,13.0576,1.7954,94.9664
NPHP3,URmtr,0.0754,146157,1,0.02,228,0.00156050018137392,13.0576,1.7954,94.9664
NCOR2,URmtr,0.0748,146157,1,0.02,226,0.0015468115832917,13.1733,1.8112,95.8117
SRRM2,URmtr,0.0732,146157,1,0.02,221,0.00151259008808613,13.4718,1.8521,97.9922
ATP4A,URmtr,0.0716,146157,1,0.02,216,0.00147836859288056,13.7841,1.8948,100.2742
GEMIN5,URmtr,0.0707,146157,1,0.02,213,0.00145783569575722,13.9785,1.9214,101.695
WASHC5,URmtr,0.07,146157,1,0.02,211,0.00144414709767499,14.1112,1.9396,102.6648
SPTB,URmtr,0.0697,146157,1,0.02,210,0.00143730279863388,14.1785,1.9488,103.1566
SIPA1L3,URmtr,0.0697,146157,1,0.02,210,0.00143730279863388,14.1785,1.9488,103.1566
SARM1,URmtr,0.0671,146157,1,0.02,202,0.00138254840630497,14.7409,2.0257,107.2675
DHX38,URmtr,0.0671,146157,1,0.02,202,0.00138254840630497,14.7409,2.0257,107.2675
DMBT1,URmtr,0.0668,146157,1,0.02,201,0.00137570410726385,14.8143,2.0358,107.8045
COL5A1,URmtr,0.0652,146157,1,0.02,196,0.00134148261205829,15.1927,2.0875,110.5719
POLRMT,URmtr,0.0652,146157,1,0.02,196,0.00134148261205829,15.1927,2.0875,110.5719
PIAS3,URmtr,0.0652,146157,1,0.02,196,0.00134148261205829,15.1927,2.0875,110.5719
DPYD,URmtr,0.0639,146157,1,0.02,192,0.00131410541589383,15.5097,2.1308,112.8902
CNTNAP1,URmtr,0.062,146157,1,0.02,186,0.00127303962164715,16.0106,2.1993,116.5556
EPB41L3,URmtr,0.0614,146157,1,0.02,184,0.00125935102356492,16.1849,2.2231,117.8308
ATP13A5,URmtr,0.0614,146157,1,0.02,184,0.00125935102356492,16.1849,2.2231,117.8308
PFKL,URmtr,0.0604,146157,1,0.02,181,0.00123881812644158,16.4535,2.2598,119.7967
SIPA1L1,URmtr,0.0604,146157,1,0.02,181,0.00123881812644158,16.4535,2.2598,119.7967
DCTN1,URmtr,0.0598,146157,1,0.02,179,0.00122512952835935,16.6376,2.285,121.1441
NSD1,URmtr,0.0594,146157,1,0.02,178,0.00121828522931824,16.7311,2.2977,121.8292
ABCC11,URmtr,0.0585,146157,1,0.02,175,0.0011977523321949,17.0183,2.337,123.9318
TENM1,URmtr,0.0578,146157,1,0.02,173,0.00118406373411267,17.2153,2.3639,125.3743
FANCI,URmtr,0.0575,146157,1,0.02,172,0.00117721943507156,17.3155,2.3775,126.1081
NFE2L3,URmtr,0.0562,146157,1,0.02,168,0.0011498422389071,17.7283,2.4339,129.1315
NLRC3,URmtr,0.0552,146157,1,0.02,165,0.00112930934178376,18.051,2.4779,131.4959
ARFGEF2,URmtr,0.0552,146157,1,0.02,165,0.00112930934178376,18.051,2.4779,131.4959
DSCAML1,URmtr,0.0552,146157,1,0.02,165,0.00112930934178376,18.051,2.4779,131.4959
CEP250,URmtr,0.0549,146157,1,0.02,164,0.00112246504274265,18.1611,2.493,132.3033
ATP1A2,URmtr,0.054,146157,1,0.02,161,0.00110193214561931,18.4999,2.5392,134.7862
MST1R,URmtr,0.054,146157,1,0.02,161,0.00110193214561931,18.4999,2.5392,134.7862
OBSCN,URmtr,0.0539,146157,2,0.04,1089,0.00745344165577282,5.5486,1.3469,22.8582
ADCY3,URmtr,0.0536,146157,1,0.02,160,0.00109508784657819,18.6157,2.555,135.6346
PALLD,URmtr,0.0536,146157,1,0.02,160,0.00109508784657819,18.6157,2.555,135.6346
PFAS,URmtr,0.0527,146157,1,0.02,157,0.00107455494945485,18.9718,2.6036,138.2452
SMPD1,URmtr,0.0523,146157,1,0.02,156,0.00106771065041374,19.0935,2.6202,139.1378
SVIL,URmtr,0.0517,146157,1,0.02,154,0.00105402205233151,19.3418,2.654,140.9581
KIAA2012,URmtr,0.0517,146157,1,0.02,154,0.00105402205233151,19.3418,2.654,140.9581
IGDCC4,URmtr,0.0514,146157,1,0.02,153,0.0010471777532904,19.4683,2.6713,141.8861
PPP4R3B,URmtr,0.051,146157,1,0.02,152,0.00104033345424928,19.5965,2.6887,142.8265
DISP2,URmtr,0.0501,146157,1,0.02,149,0.00101980055712594,19.9915,2.7426,145.7239
