Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
KIAA1755,raredmg,0.0306411402418373,214,254312,-0.27273375,0.0001477233,-0.145302452085628,0.0672163096373544,-0.277044624643257,-0.0135602795279999
PPBP,raredmg,0.0306549894220762,2,254524,-1.30908265,0.00000984822,-1.50227742193032,0.695005001979755,-2.86446867273276,-0.140086171127885
USP48,raredmg,0.0306769879134284,115,254411,0.2614799,-0.0000935581,0.198133959310025,0.0916756458420912,0.0184521407302542,0.377815777889796
GABRG1,raredmg,0.0307774882644472,706,253820,-0.0974989968034501,0.00030529485,-0.0800105334582102,0.0370427749234235,-0.152613383455542,-0.00740768346087829
SRGAP3,raredmg,0.0307379224005364,579,253947,-0.08406978,0.0001526474,-0.0883489269840007,0.040893551467848,-0.168499196212372,-0.00819865775562979
WARS,raredmg,0.0308215875997037,271,254255,-0.1494945,0.0001427992,-0.128995837235124,0.0597374269931315,-0.24607959945798,-0.0119120750122679
KCNMB4,raredmg,0.0309993792127595,25,254501,0.496469184159789,-0.00004431699,0.424051975598585,0.196584961470493,0.0387506989291548,0.809353252268016
GTF2B,raredmg,0.0310829765281262,126,254400,0.22695815,-0.0001378751,0.18883247292806,0.087583790756754,0.0171705810839533,0.360494364772166
CACNG4,raredmg,0.0312946165146032,296,254230,-0.0910988,0.0000492411070484396,-0.123089088644087,0.057162517465108,-0.235126096928928,-0.0110520803592461
SLURP2,raredmg,0.0313660887054432,65,254461,0.1943952,-0.00005416522,0.262439330682303,0.121928185876142,0.023463341223838,0.501415320140768
LPIN2,raredmg,0.0314124308175327,1093,253433,0.0508042,-0.0003791565,0.0641106933293758,0.0297936992371889,0.00571583816382956,0.122505548494922
RGL2,raredmg,0.031495297996999,187,254339,0.1196403,-0.0000935581,0.15464401037601,0.0719016964139841,0.0137186048120435,0.295569415939976
HERC1,raredmg,0.0315131654389061,3211,251315,-0.03671749,0.0003496118,-0.0375391928362045,0.0174556747676332,-0.0717518494035532,-0.00332653626885579
RAMP3,raredmg,0.0315662569060823,39,254487,-0.308809002441774,0.00006401344,-0.338386095269021,0.157398230554199,-0.64688242542775,-0.0298897651102926
CTSZ,raredmg,0.0316061418480359,549,253977,-0.1052598,0.0002018885,-0.0902602267581206,0.0419938357017731,-0.172567023713025,-0.00795342980321662
PHF19,raredmg,0.0316293137271046,105,254421,-0.1968044,0.0001132545,-0.206180361602239,0.0959390728700695,-0.394218383345157,-0.0181423398593204
CCDC124,raredmg,0.0316435929100269,173,254353,0.06908602,-0.00006401344,0.160634609333913,0.0747521595545919,0.0141223721071377,0.307146846560688
ARL4A,raredmg,0.0317071435672593,67,254459,-0.2484475,0.00008370987780916,-0.257973210780529,0.120093944045279,-0.493354135215376,-0.0225922863456822
HDC,raredmg,0.0318371915090374,364,254162,-0.04636726,0.000108330409855097,-0.11065833554055,0.0515538630051082,-0.211702530806172,-0.00961414027492909
ARMC7,raredmg,0.0319043544304143,313,254213,-0.1540274,0.0002018885,-0.119274213516428,0.0555896594962487,-0.228228462169565,-0.01031996486329
DNAJC28,raredmg,0.0318494080156359,160,254366,-0.086449075,0.00005908933,-0.166828673891714,0.0777282311977983,-0.319173932093286,-0.0144834156901419
PHC2,raredmg,0.0319286352910724,259,254267,0.1002205,-0.0001034063,0.131087598844721,0.0611041342218141,0.0113251269377381,0.250850070751704
SMURF2,raredmg,0.0320361772023604,452,254074,-0.146094458537286,0.0001969644,-0.099205979658887,0.0462720776220346,-0.189898016570332,-0.00851394274744208
ABCC3,raredmg,0.0320461548089207,2117,252409,-0.03617548,0.0004087012,-0.0459882086730991,0.0214512627717015,-0.0880321110666636,-0.00394430627953471
OR4M1,raredmg,0.0322105760482753,75,254451,-0.2996392,0.000103406319710193,-0.243115295454491,0.113509835849051,-0.465591543586734,-0.0206390473222484
FEN1,raredmg,0.0323812553416469,435,254091,0.1439995,-0.0002806743,0.100919991092439,0.0471658374618872,0.00847620875369812,0.19336377343118
GPBP1,raredmg,0.0323658329684286,78,254448,-0.34158915,0.00007878576890458,-0.23818145265117,0.111306255449178,-0.456338742023986,-0.0200241632783551
HMBOX1,raredmg,0.0323583730938671,281,254245,-0.1390755,0.0001723439,-0.125545012226883,0.05866679535753,-0.240530365024348,-0.0105596594294193
TMEM30B,raredmg,0.0323556526551438,373,254153,0.135437,-0.0002314332,0.108987780005799,0.0509288509297854,0.00916859172318565,0.208806968288413
ADCYAP1R1,raredmg,0.0324148397348897,305,254221,0.1905829,-0.0002412814,0.120469412159413,0.0563133546449671,0.0100967403337453,0.230842083985081
RAB43,raredmg,0.0324551355423376,164,254362,0.14400445,-0.0001083304,0.164203329698039,0.0767746050695246,0.0137271532509439,0.314679506145133
DPY19L1,raredmg,0.0325821276812237,281,254245,-0.1265865,0.0001231028,-0.125382647428199,0.0586665965387465,-0.240367610546155,-0.0103976843102433
MED21,raredmg,0.0325911237728706,135,254391,-0.1852103,0.0000935581,-0.180830871086456,0.0846152254609846,-0.346674454196361,-0.0149872879765516
NBPF9,raredmg,0.032620023230491,17,254509,-0.4201457,0.00006401344,-0.509381501871294,0.238391798170547,-0.976623062444176,-0.0421399412984113
RPL10L,raredmg,0.0327086839276753,592,253934,-0.0672378,0.000108330409855097,-0.0863723119635822,0.0404430514005629,-0.165639613086121,-0.00710501084104309
ZWINT,raredmg,0.0327444653119822,28,254498,-0.440697301848481,0.0000393928820484396,-0.396630728731979,0.185756875968632,-0.760709246872249,-0.0325522105917092
CCL15,raredmg,0.032799294868342,10,254516,0.72006125,-0.00002954466,0.663458408059362,0.310819856934829,0.054259785767111,1.27265703035161
FHL2,raredmg,0.0328095659555732,549,253977,0.1315618,-0.0002314332,0.0896328135325112,0.0419940381624486,0.00732561976008771,0.171940007304935
SKP1,raredmg,0.0330094948627252,28,254498,0.58350225,-0.000049241105,0.396030105928466,0.185757004099034,0.0319513366560291,0.760108875200902
WDR6,raredmg,0.0329690004112198,1059,253467,-0.01443307,0.00001477233,-0.0645423009673559,0.0302664205736077,-0.123863677333042,-0.00522092460167007
ZNHIT1,raredmg,0.0331554284741801,128,254398,0.1619274,-0.0001083304,0.185108096363529,0.0868967374096815,0.0147928107388751,0.355423381988183
FUT7,raredmg,0.0331632408359284,387,254139,-0.1304393,0.0002511296,-0.106507778646109,0.0500009990951902,-0.204508402101813,-0.00850715519040535
IQSEC3,raredmg,0.0332022356356381,665,253861,0.07698566,-0.0002314332,0.0812762797233859,0.03816431356537,0.00647524392718286,0.156077315519589
KHDRBS2,raredmg,0.0332481335405976,130,254396,-0.1508744,0.00007878576890458,-0.183582665922991,0.0862260602739548,-0.352583442265269,-0.0145818895807134
ATG9A,raredmg,0.0333077869669603,844,253682,0.08662485,-0.000206812625543639,0.0721265235234009,0.0338882297423119,0.00570649787083032,0.138546549175971
TRPC5,raredmg,0.0333665493897131,402,254124,0.03988602,-0.00003939288,0.104396409029322,0.0490663878638568,0.00822759863769366,0.200565219420951
RBBP4,raredmg,0.0334384507163489,56,254470,0.0997553357628466,-0.00003939288,0.279368563723894,0.131356877865915,0.0219125896633137,0.536824537784474
CA10,raredmg,0.0334786565566134,486,254040,-0.093794105,0.0002363573,-0.0948905640559324,0.0446269327401875,-0.182358160915909,-0.007422967195956
KANSL2,raredmg,0.0334692228174868,181,254345,-0.09844897,0.00008370987780916,-0.155405738729327,0.0730832587735989,-0.298646974976468,-0.0121645024821858
SUZ12,raredmg,0.0334700814435138,93,254433,-0.314132926249011,0.0001132545,-0.216762229724387,0.101938108257336,-0.416558200682794,-0.0169662587659808
TTC7B,raredmg,0.0335002432594066,681,253845,-0.08651116,0.0002314332,-0.0801828048356638,0.0377144890982042,-0.154102196684234,-0.00626341298709386
IL17REL,raredmg,0.0335772399216357,58,254468,-0.23813855,0.00007878576890458,-0.274295914422822,0.12907290722775,-0.527275367002931,-0.0213164618427124
NISCH,raredmg,0.0335815813957535,476,254050,0.09882764,-0.0001378751,0.0958252410509461,0.0450927071253949,0.00744473882975645,0.184205743272136
MERTK,raredmg,0.0335953027866544,923,253603,0.06791133,-0.0003200672,0.0688704810687304,0.0324110508189098,0.00534568667290802,0.132395275464553
SLC5A1,raredmg,0.0337074800342494,875,253651,-0.1016162,0.0002412814,-0.0706819918821077,0.0332845875977008,-0.135918895045398,-0.00544508871881788
DSCAM,raredmg,0.0337650342507733,1666,252860,-0.034091295,0.00025605375,-0.0512881021927813,0.0241597024708279,-0.0986404740951499,-0.00393573029041263
RALY,raredmg,0.0337829454046201,63,254463,0.1207216,-0.00007386166,0.262889085435165,0.123848632566888,0.0201490717289391,0.50562909914139
CYP4A11,raredmg,0.0338458875812959,379,254147,-0.0214954,0.00003446877,-0.107209418096283,0.0505248545876189,-0.206236784332886,-0.00818205185968077
MYRIP,raredmg,0.033850947666615,342,254184,-0.16108025,0.0001378751,-0.112849998869619,0.0531846153251642,-0.217090425149806,-0.00860957258943242
ELMOD3,raredmg,0.0339237945820676,188,254338,-0.18052415,0.00011817865,-0.152096578613512,0.0717102568153818,-0.292646767674676,-0.0115463895523486
NEU3,raredmg,0.033920111014422,414,254112,0.1073799,-0.0001378751,0.102543163190604,0.0483458923246669,0.00778650482224275,0.197299821558966
PXYLP1,raredmg,0.0338778198657722,445,254081,0.1166652,-0.0001624956,0.0989349192360092,0.0466336625379289,0.00753418554187875,0.19033565293014
SFXN5,raredmg,0.0339181866781673,278,254248,-0.12156975,0.00011817865,-0.125104209274188,0.0589820835575688,-0.240707518527146,-0.00950090002122957
SOCS7,raredmg,0.033867404731964,71,254455,0.3447126,-0.0000935581,0.247517814630171,0.116662429819175,0.0188625664746156,0.476173062785727
TAS2R41,raredmg,0.0339445606439731,127,254399,0.1161,-0.00006401344,0.185010019262195,0.0872383809230339,0.0140251214715045,0.355994917052886
HELLS,raredmg,0.034164984510646,501,254025,-0.1205232,0.0002609779,-0.093103024628118,0.0439552827924585,-0.179254205520163,-0.00695184373607313
MTM1,raredmg,0.0341910051981887,282,254244,0.035953755,-0.00005908933,0.124037377025736,0.0585683325186395,0.00924500876404338,0.238829745287429
TNFRSF14,raredmg,0.034153576691236,122,254404,-0.1645816,0.00006893755,-0.188541345833598,0.0890074301808712,-0.362993532945085,-0.0140891587221111
NEPRO,raredmg,0.0342497268534974,139,254387,0.2236573,-0.0001231028,0.17654698790136,0.0833897456516496,0.0131053125037105,0.339988663299009
SEC23IP,raredmg,0.0342493770055624,987,253539,-0.05370353,0.0002314332,-0.0663645786795622,0.0313464116494517,-0.127802708723666,-0.00492644863545855
FADD,raredmg,0.0343000657548918,150,254376,0.08620478,-0.00005908933,0.169905920152322,0.0802754026104075,0.0125682739784808,0.327243566326163
RTCB,raredmg,0.034513276136508,377,254149,-0.1401495,0.000211736751087278,-0.10709441632639,0.0506587795530934,-0.206384271920212,-0.00780456073256923
HIST1H3H,raredmg,0.0345566369336942,168,254358,0.095431235,-0.00008863399,0.160323729413768,0.0758560035935334,0.0116479873376566,0.30899947148988
RLIM,raredmg,0.0345741360526339,53,254473,0.3147124,-0.00004431699,0.285347935457807,0.135023368083746,0.0207057384468074,0.549990132468806
TNF,raredmg,0.0346430904033348,126,254400,0.06815063,-0.00007878577,0.185025549600237,0.0875853492275088,0.0133606031950546,0.35669049600542
ZNF574,raredmg,0.0346427308026535,187,254339,0.1557816,-0.0001132545,0.151893701586163,0.0719016184326585,0.010968448863513,0.292818954308813
PKD1L3,raredmg,0.0347874063219812,4111,250415,-0.04270994,0.0007238443,-0.0326226056849086,0.015454829194055,-0.0629136583403843,-0.00233155302943291
HIST1H4F,raredmg,0.0348756646254279,296,254230,0.1580251,-0.0001575715,0.12060108233322,0.0571620477882688,0.00856499460244643,0.232637170063994
FAM151B,raredmg,0.0349052525398416,206,254320,0.17810055,-0.0001280269,0.144515584944263,0.0685080993461221,0.0102415390416261,0.2787896308469
C16ORF58,raredmg,0.0350518058882316,387,254139,-0.09190973,0.000132951,-0.10538941976121,0.0500004203918753,-0.203388908973865,-0.00738993054855543
NUP210L,raredmg,0.0351010495950742,359,254167,0.07800308,-0.0000935581,0.109388308140768,0.0519116384305145,0.00764288259212433,0.211133733689413
PPAN,raredmg,0.0353395474932928,763,253763,-0.04636726,0.0001231028,-0.07499506004491,0.0356362932956006,-0.144841243597573,-0.00514887649224724
DCST2,raredmg,0.0353695633930444,291,254235,-0.05027171,0.0000443169940968792,-0.121304087746656,0.0576509359615729,-0.234298383246293,-0.00830979224701935
OR51A7,raredmg,0.0354558756989533,138,254388,-0.121548,0.00006893755,-0.176013147461442,0.0836912678798633,-0.340045798377289,-0.0119804965455945
C1R,raredmg,0.035693825849009,130,254396,0.1373853,-0.0001083304,0.181110566645556,0.0862263177462837,0.0121092856643866,0.350111847626725
RBP3,raredmg,0.0356847694280785,2979,251547,0.04120184,-0.0004973352,0.038049277880158,0.0181142835951223,0.00254576559241686,0.0735527901678991
SERINC2,raredmg,0.0358043666415862,287,254239,-0.1411342,0.0000935581,-0.121856966981501,0.0580505310173148,-0.235634458123248,-0.00807947583975331
LAMP3,raredmg,0.0358187770289587,96,254430,0.4650643,-0.0001378751,0.21060020782366,0.100334075817472,0.0139480976279265,0.407252318019393
CCDC43,raredmg,0.035913191294239,73,254453,-0.3302525,0.0000935581,-0.241374410967803,0.115054150979512,-0.466877475530437,-0.015871346405169
SAFB,raredmg,0.0359625687036987,161,254365,0.2244854,-0.00007386166,0.162517497561156,0.0774866402997271,0.0106457510705629,0.31438924405175
MSMO1,raredmg,0.036118222741806,285,254241,0.2076905,-0.0001920403,0.122076537843129,0.0582535986879572,0.0079010394877905,0.236252036198468
TMEM229A,raredmg,0.036108075917383,86,254440,0.1614812,-0.00007878577,0.22215767375127,0.106005448418093,0.0143898246549522,0.429925522847588
MGAT5B,raredmg,0.0362353905056113,390,254136,0.0750844,-0.000132951,0.104312782975318,0.0498082512788361,0.00668994009428721,0.201935625856348
SIAE,raredmg,0.0362701698447837,946,253580,-0.07559796,0.0004037771,-0.0670380608720911,0.0320159350786968,-0.129788438964665,-0.00428768277951733
NDST3,raredmg,0.0362951834837819,566,253960,-0.0827752753459606,0.0001378751,-0.0865907512910528,0.041359422728002,-0.167654115752946,-0.00552738682915926
SORBS2,raredmg,0.0363790954755849,649,253877,0.05608053,-0.000132951,0.0808418742653715,0.0386308645975475,0.00512641090062622,0.156557337630117
SVEP1,raredmg,0.0363444143831717,2821,251705,0.03407651,-0.0003397636,0.0389493837045963,0.0186087862646954,0.00247665938518331,0.0754221080240092
APLF,raredmg,0.0363987827480729,75,254451,0.3193103,-0.00005416522,0.23751355829924,0.113509494633899,0.0150379789395871,0.459989137658893
ALAS2,raredmg,0.0364626432835545,304,254222,0.0890470067132147,-0.0001083304,0.117995524004058,0.0564101871846743,0.00743306298549769,0.228557985022618
KNG1,raredmg,0.0365276699563076,158,254368,0.18914425,-0.0001083304,0.163555679350088,0.0782183034315389,0.0102498926528052,0.31686146604737
FCGR3A,raredmg,0.0366784744636265,26,254500,0.75242435,-0.00003939288,0.402761484243701,0.192770083802003,0.0249372659667945,0.780585702520607
UNC5D,raredmg,0.0367201450633395,582,253944,0.050174095,-0.0001083304,0.0852014499138825,0.0407882378167364,0.00525759263035466,0.16514530719741
WEE1,raredmg,0.0367327322010409,173,254353,0.1420792,-0.0001034063,0.156138782719357,0.0747528589724327,0.00962517465228516,0.302652390786429
LYNX1-SLURP2,raredmg,0.0368088844283288,67,254459,0.1901417,-0.00004431699,0.250744691545108,0.120094866265408,0.0153619595834271,0.486127423506788
NPAS2,raredmg,0.0367896942121172,251,254275,0.1171213,-0.0000935581,0.129607185154927,0.0620693969817944,0.00795282400596041,0.251261546303894
LEMD1,raredmg,0.0368399856447737,8,254518,-0.89447025,0.00001969644,-0.725432882815264,0.347505443990533,-1.4065342764192,-0.0443314892113242
VNN2,raredmg,0.0368235991973028,776,253750,0.10249735,-0.000265902,0.0737743561286222,0.0353371924423271,0.00451440226391299,0.143034309993331
ZNF281,raredmg,0.0368639770967052,235,254291,-0.07245269,0.00006401344,-0.13388940176844,0.0641454479748371,-0.25961276744383,-0.00816603609304975
TMPRSS3,raredmg,0.0369020840916078,841,253685,-0.00912450328141727,0.0000443169940968792,-0.0708461255283218,0.0339487259156492,-0.137384722065695,-0.00430752899094838
RGR,raredmg,0.0370240608155819,215,254311,0.137464780803191,-0.0001231028,0.139855081440429,0.0670603871072454,0.00841851287948014,0.271291650001377
FHDC1,raredmg,0.0370464037815172,429,254097,0.10124,-0.000211736751087278,0.0990370278961332,0.0474937767055407,0.0059504933941316,0.192123562398135
IER3,raredmg,0.0370720839779832,12,254514,0.382630881449914,-0.00001969644,0.591591705454955,0.28373971160434,0.0354694451091261,1.14771396580078
CTTNBP2,raredmg,0.0371519575372848,1967,252559,-0.04464204,0.0004087012,-0.0463661017204585,0.022247528899933,-0.0899706644691248,-0.00276153897179218
SPATA12,raredmg,0.0371289492141601,1,254525,-2.113634,0.00000492411,-2.04867987430368,0.982884679511899,-3.97510760815454,-0.12225214045283
GRIK5,raredmg,0.0372221695741949,801,253725,0.0913658,-0.000211736751087278,0.0724648654578382,0.0347831947674519,0.00429073224698076,0.140638998668696
IRF6,raredmg,0.0371825996872107,523,254003,0.06140776,-0.000132951,0.0896492003072048,0.0430227145914529,0.00532582819433101,0.173972572420079
NAPA,raredmg,0.0372872266019773,351,254175,-0.07722272,0.0001231028,-0.109333799692343,0.0524982975783107,-0.21222906150987,-0.00643853787481648
C3ORF62,raredmg,0.0373442683350971,60,254466,-0.24295125,0.0000984822098550965,-0.264216296267875,0.126905576690796,-0.51294783885219,-0.0154847536835591
SLC28A1,raredmg,0.0373516515071662,491,254035,-0.09959698,0.000103406319710193,-0.0924365656490519,0.0443998770475232,-0.179459139412632,-0.00541399188547217
MRPL53,raredmg,0.0374035780246034,56,254470,0.2395366,-0.000049241105,0.273399218252196,0.131357158834756,0.0159426935001862,0.530855743004205
SRSF4,raredmg,0.0374396601000427,97,254429,-0.1285226,0.00003446877,-0.207710403534037,0.0998152765133112,-0.403345680942903,-0.0120751261251716
