Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
P3H1,UR,0.0192366043086782,274,254249,-0.15389705,0.0002166634,-0.131171282948724,0.0560338634090905,-0.240996159419216,-0.0213464064782327
FBXL18,UR,0.0193391646153538,208,254315,0.108654748386225,-0.00009848337,0.150403584365483,0.0643040889042645,0.0243692866962518,0.276437882034715
GAL3ST3,UR,0.0193257223222262,223,254300,0.1131125,-0.00011325585,0.145277821026875,0.0621057038895717,0.0235522993010503,0.2670033427527
C1QTNF1,UR,0.0193400108046933,68,254455,0.32380435,-0.00008863503,0.262975499652049,0.112434275898889,0.0426073202978227,0.483343679006275
GNA12,UR,0.0193757725719032,191,254332,-0.08621068,0.00011325585,-0.156902741143266,0.0671030352441887,-0.288422898921508,-0.0253825833650234
C11ORF54,UR,0.0194231996477272,132,254391,0.155831782607586,-0.00006893836,0.188640686983944,0.0807080315993683,0.0304550995318534,0.346826274436034
TIAM2,UR,0.0194191810271009,338,254185,-0.26597995,0.0002954501,-0.117938280848058,0.050457044331459,-0.216832740798318,-0.0190438208977991
NCF1,UR,0.0194896674369245,1,254522,-2.298896,0.0000049241685,-2.16557713069295,0.927027138808155,-3.98252557597688,-0.348628685409023
TMEM63C,UR,0.0195871615668776,134,254389,-0.08592989,0.00005909002,-0.186976639384295,0.08010383760223,-0.343978022730816,-0.0299752560377736
TRPM4,UR,0.0196560598100912,393,254130,0.0944578,-0.0002018909,0.109174237478129,0.0467983722393672,0.0174506771609451,0.200897797795314
CTSE,UR,0.0197335330827544,280,254243,-0.0929259182617291,0.0001280284,-0.129231369526836,0.0554310172862583,-0.237874683689417,-0.020588055364254
ANAPC15,UR,0.0198132063348079,62,254461,0.2689943,-0.00008863503,0.274336531093998,0.117747001806368,0.0435555507831315,0.505117511404864
EBF2,UR,0.0198660451449868,210,254313,-0.16423745,0.00011818,-0.149042889921461,0.0639975868169667,-0.274476451681592,-0.0236093281613291
TTLL6,UR,0.0198920773547433,208,254315,0.08409274,-0.00009848337,0.149725506657984,0.0643042524009999,0.023690888539516,0.275760124776452
NDUFB6,UR,0.0199405173269055,41,254482,-0.1289164,0.00002462084,-0.336994010018143,0.14478922438211,-0.620777024691441,-0.0532109953448447
POLE,UR,0.0200537447042174,758,253765,0.12738725,-0.000374236814194987,0.078414942069932,0.0337217017106151,0.0123213069103358,0.144508577229528
PDE12,UR,0.0201282298852671,203,254320,0.03653561,-0.00003446918,0.151270485965381,0.0650915909435563,0.0236927053213267,0.278848266609435
VWCE,UR,0.0202281147560768,313,254210,0.1608744,-0.0001723459,0.121749860909416,0.0524308362605337,0.0189868214680999,0.224512900350732
CFHR5,UR,0.0202526648943626,166,254357,0.196300017141404,-0.0001280284,0.167100804454807,0.071975071652303,0.0260315853745715,0.308170023535042
ELP2,UR,0.0202466592799019,341,254182,0.08718934,-0.0001231042,0.116633368421642,0.0502348991789923,0.0181743070401026,0.215092429803181
CEACAM4,UR,0.0203545779613308,30,254493,0.34239445,-0.00004924168,0.392646617343692,0.169261642913652,0.060898315634256,0.724394919053128
TULP4,UR,0.0203675928076991,377,254146,-0.1096838,0.00019204255,-0.110825811894156,0.0477796120152302,-0.204472575978058,-0.0171790478102541
C16ORF72,UR,0.0204024630857718,59,254464,0.2908628,-0.00007386253,0.279895356293024,0.120702946570639,0.0433208031524646,0.516469909433584
FAS,UR,0.0203819880327586,65,254458,-0.1061573,0.000044317515,-0.266710496242259,0.114998336977066,-0.492104166862681,-0.0413168256218376
GIPR,UR,0.020416129569812,165,254358,-0.173518,0.00021173925,-0.167387560253114,0.0721925758796765,-0.308883081812776,-0.0258920386934534
MFAP5,UR,0.0203842982217968,25,254498,0.2648526,-0.000044317515,0.430015937909083,0.185414625124172,0.0666082222672393,0.793423653550926
FUT6,UR,0.020458387155732,86,254437,-0.21531,0.00008863503,-0.231741345756453,0.0999812642573445,-0.427701954723585,-0.0357807367893218
IGF2BP2,UR,0.0204571599584492,132,254391,0.09248758,-0.00005909002,0.187072659328527,0.0807088557235468,0.0288854566150465,0.345259862042007
PKN1,UR,0.0204779629402905,210,254313,-0.11416825,0.00008863503,-0.148313091413969,0.0639973555330312,-0.273746199863761,-0.0228799829641766
TNFRSF21,UR,0.0204902478915222,231,254292,0.06003211,-0.00007386253,0.141403398338272,0.0610217542560724,0.0218023889583155,0.261004407718229
PLBD1,UR,0.0206037535738867,219,254304,-0.2515038,0.00019204255,-0.145091709217213,0.0626696717574011,-0.267922592908988,-0.0222608255254371
PDSS1,UR,0.020646086272115,142,254381,-0.141645,0.0000787867,-0.18009793990718,0.0778159500794824,-0.332615124783757,-0.0275807550306038
BIRC7,UR,0.0207266483762056,89,254434,0.283576,-0.000103407535,0.227320256626715,0.0982818871834262,0.034690381359976,0.419950131893453
HAUS8,UR,0.0207052838731872,102,254421,-0.3269369,0.0001477251,-0.212383091452862,0.0918083767672488,-0.392325059112791,-0.0324411237929325
MFSD6,UR,0.0207117781846931,179,254344,0.1636885,-0.00013295255,0.160336978882943,0.0693135681887107,0.0244842355431151,0.296189722222771
ENTPD5,UR,0.0207851879606233,126,254397,-0.16354475,0.00006893836,-0.190976394756491,0.0826065970001726,-0.352883119712383,-0.0290696698005985
TMED2,UR,0.0208194199879466,26,254497,0.3802558,-0.00003939335,0.420218876300045,0.181813943564483,0.0638684003958099,0.776569352204281
GUF1,UR,0.0208434218068446,241,254282,-0.06521264,0.00007386253,-0.138056425116896,0.059743397751638,-0.255151889873599,-0.020960960360192
FAM13A,UR,0.0209154786340761,192,254331,0.1876927,-0.0001575734,0.154572142670856,0.0669282228009463,0.0233946126147897,0.285749672726922
KIR3DL2,UR,0.0209428178992846,24,254499,0.321041519709737,-0.00002954501,0.43695427100091,0.189237310654948,0.066054193764471,0.80785434823735
AEBP2,UR,0.0210795525945583,127,254396,-0.1792596,0.00015264925,-0.189786999440929,0.0822810171031958,-0.351055596490029,-0.0285184023918299
RAB1B,UR,0.0210463267663338,81,254442,0.21243,-0.000083710865,0.237682762597942,0.103019327431902,0.0357676309090878,0.439597894286797
AKR1D1,UR,0.02114738338596,91,254432,0.2135986,-0.00006401419,0.224071515517769,0.0971960125089447,0.0335699256258345,0.414573105409703
MTDH,UR,0.0211061125656135,84,254439,0.07264292,-0.00002954501,0.233293026438262,0.101163657816779,0.0350149576583687,0.431571095218155
SLC41A1,UR,0.0211381804483991,85,254438,0.07535193,-0.00006401419,0.231860260046088,0.100567378581952,0.0347508826489149,0.428969637443261
GXYLT2,UR,0.0212674122344291,166,254357,0.160055,-0.0000787867,0.165774795196165,0.0719753114989902,0.0247051060228253,0.306844484369504
TRPC7,UR,0.0213058401264094,331,254192,-0.124081716236827,0.00015264925,-0.117399464747857,0.0509870557822971,-0.217332732993223,-0.0174661965024905
BLID,UR,0.0213954295743902,4,254519,0.94433525,-0.00001969667,1.06653027212831,0.463517959570946,0.158047444876473,1.97501309938014
MTMR10,UR,0.0213927446531327,319,254204,-0.02914535,0.000083710865,-0.11950464324782,0.0519360832437665,-0.221297979983592,-0.0177113065120473
GIP,UR,0.0214725855240219,31,254492,-0.1397484,0.00002462084,-0.382902446307453,0.166509416274677,-0.709256457274567,-0.0565484353403392
ERMAP,UR,0.0214969729539105,99,254424,-0.1791595,0.00005416585,-0.214253040159706,0.0931877519556749,-0.396898546366841,-0.0316075339525705
RNASE10,UR,0.0214911037860078,47,254476,0.03461397,-0.0000049241685,0.310936166435639,0.135233269966358,0.0458825673231703,0.575989765548108
COBL,UR,0.0215975046889493,184,254339,0.1985057,-0.0001575734,0.157064274272889,0.0683664823143016,0.0230677939646598,0.291060754581119
NMT1,UR,0.0216258162214307,101,254422,-0.20955,0.0000935592,-0.211913722743629,0.0922611280737395,-0.392743070878186,-0.0310843746090716
TRIM25,UR,0.0216013098123824,137,254386,-0.1686112,0.000103407535,-0.182001788188671,0.0792235131496787,-0.337277759108255,-0.0267258172690882
ACAT2,UR,0.0216578264227131,159,254364,0.1852575,-0.00011325585,0.168874362027824,0.0735409803534043,0.0247360036950091,0.313012720360639
HS3ST5,UR,0.0217459272823568,95,254428,0.1166021,-0.000044317515,0.218300344180066,0.0951286480505601,0.0318507334387388,0.404749954921394
CDV3,UR,0.0217877498779142,55,254468,0.217307906549513,-0.00006401419,0.286788903102937,0.125013581493527,0.0417656205849417,0.531812185620933
RNF122,UR,0.0217895488421422,41,254482,0.3472628,-0.00005416585,0.332154619585915,0.144790837801109,0.0483684426544478,0.615940796517382
TP53INP1,UR,0.0218325583690427,90,254433,-0.2881235,0.00008863503,-0.224133810516524,0.0977349333838596,-0.41569167093692,-0.0325759500961278
ZBTB45,UR,0.021804693648709,118,254405,0.23144825,-0.0001280284,0.1957950516372,0.085359605906191,0.0284925027164624,0.363097600557937
ASH1L,UR,0.0218911030410757,1218,253305,0.049739834205823,-0.0002462084,0.0610345202738337,0.0266262801818664,0.00884772189991025,0.113221318647757
SLC13A2,UR,0.0218454572257494,163,254360,0.132979,-0.00007386253,0.166553924805701,0.0726339671126014,0.0241932882123465,0.308914561399056
INSL5,UR,0.0219856639624737,17,254506,-0.7115321,0.00006401419,-0.515038468439457,0.224845818542371,-0.955730270574172,-0.0743466663047427
NMUR1,UR,0.0219811019366884,115,254408,0.2610602,-0.0001428009,0.198066190993943,0.0864650414869127,0.0285970178443442,0.367535364143542
WNT2B,UR,0.0220298166559259,182,254341,-0.17717855,0.0000787867,-0.157407676780892,0.0687409559897173,-0.292138115496447,-0.0226772380653381
DMRTC2,UR,0.0220774236037066,29,254494,0.3122387,-0.00003446918,0.394069280909078,0.172154281598399,0.0566514845958747,0.731487077222282
MTMR8,UR,0.0220728786139646,271,254252,-0.2186795,0.0001723459,-0.128982435542903,0.0563457256922575,-0.239418553763309,-0.0185463173224974
CCDC90B,UR,0.0221536183910864,63,254460,-0.2395373,0.00005416585,-0.267227806116468,0.116808762097866,-0.496169861644769,-0.0382857505881674
PATE4,UR,0.0222226963829608,40,254483,0.40728115,-0.00006893836,0.335181785266261,0.146588189460871,0.0478728470615574,0.622490723470964
SETDB2,UR,0.0222130335061361,192,254331,-0.13828885,0.00009848337,-0.153044799524551,0.0669276740571141,-0.284221254057354,-0.0218683449917474
ZFP1,UR,0.0222854804289689,91,254432,0.1991519,-0.0000935592,0.222140576813758,0.097196439057286,0.0316381508984618,0.412643002729055
MTREX,UR,0.0223985624758957,262,254261,-0.182338925552127,0.0002068151,-0.130851137391663,0.0573015239906134,-0.243160594762027,-0.0185416800212994
IFNA16,UR,0.0224747341551844,26,254497,-0.03677505,0,0.414947669935172,0.18181426225778,0.058596569400582,0.771298770469763
ZNF385A,UR,0.0224788374356017,72,254451,0.2364423,-0.00005909002,0.249372184108673,0.109268720871039,0.0352084081052574,0.463535960112089
SPG7,UR,0.0225261201732607,571,253952,0.1082671,-0.00024128425,0.0886062923695652,0.0388387075777493,0.0124834623077018,0.164729122431429
SCEL,UR,0.0226302343585815,118,254405,-0.21659985,0.00008863503,-0.194588874360565,0.0853597038080178,-0.36189161516627,-0.0272861335548609
C1QTNF9,UR,0.0227200113758549,68,254455,0.065611155,-0.00002954501,0.256138085728457,0.112433773372777,0.0357708913119964,0.476505280144918
PCDHGB2,UR,0.0228126914699873,231,254292,0.1062563,-0.00011325585,0.138919757731952,0.0610214953433115,0.0193192558140945,0.258520259649809
TRIB2,UR,0.0227919212713965,121,254402,-0.1842357,0.00006401419,-0.1919338360547,0.0842954366687843,-0.357150641677878,-0.0267170304315224
ATXN2L,UR,0.0228330724107375,208,254315,0.04604874,-0.00003939335,0.146370525974413,0.0643039254781106,0.0203365486160803,0.272404503332745
COMMD3,UR,0.0228765158455565,90,254433,0.21958825,-0.00009848337,0.222395774711871,0.0977347148894616,0.0308383425346617,0.41395320688908
E2F2,UR,0.0228236700492775,94,254429,0.25265465,-0.00006893836,0.217698281822165,0.0956332381367703,0.0302596879817844,0.405136875662547
TCTEX1D2,UR,0.0228525198786341,14,254509,0.68299905,-0.00001969667,0.563893042930714,0.247766505702865,0.0782773058239982,1.04950878003743
HNF1B,UR,0.0228812634397572,257,254266,-0.1458473,0.0000935592,-0.131646186991141,0.0578556429105823,-0.245041702652565,-0.018250671329718
LRRC8B,UR,0.0228924206004913,111,254412,-0.1080789,0.000044317515,-0.200240716621408,0.0880086493917503,-0.372735320058224,-0.0277461131845914
TMEM219,UR,0.0229224783442606,74,254449,0.1854969,-0.00005909002,0.245171529174274,0.107780116641091,0.0339253777236021,0.456417680624946
APBB1IP,UR,0.0230037145879047,88,254435,0.1704207,-0.00005909002,0.224698901495895,0.0988388375757561,0.0309774183278549,0.418420384663936
ACY3,UR,0.0230845453145661,183,254340,0.09710929,-0.00007386253,0.155754227018317,0.0685524004910407,0.0213933520467228,0.290115101989912
ASPRV1,UR,0.0231084760396227,72,254451,0.21300975,-0.00008863503,0.248218641947941,0.109267984955914,0.0340563083185241,0.462380975577357
MTA1,UR,0.0232512954992203,138,254385,0.101221815,-0.00005909002,0.179127808091943,0.0789354839686975,0.024416366678209,0.333839249505677
SMU1,UR,0.0232289338712987,100,254423,0.184962604324242,-0.00006893836,0.210444692112702,0.0927207204778708,0.0287145551347626,0.392174829090641
KCNJ13,UR,0.0233387585840201,125,254398,0.2201423,-0.0000935592,0.188087746643437,0.0829363346419446,0.0255347447119434,0.35064074857493
PI4K2B,UR,0.023317559459368,168,254355,0.16986,-0.00009848337,0.162279598632705,0.0715453898794161,0.0220525443570703,0.30250665290834
SEZ6L2,UR,0.0233024451467197,215,254308,0.1030183,-0.00006401419,0.143478725481066,0.0632495918118838,0.0195112139633388,0.267446236998792
PLIN5,UR,0.0234505403581478,70,254453,0.29086265,-0.00005909002,0.251112104847673,0.11081600444752,0.0339156943387386,0.468308515356607
DZANK1,UR,0.0234521233289177,126,254397,0.1447941,-0.00011818,0.187187359457734,0.0826068976188493,0.0252800452972607,0.349094673618208
MTPAP,UR,0.0234559695124746,108,254415,-0.12037085,0.00004924168,-0.202172382312612,0.089222350772506,-0.377045808056225,-0.0272989565689992
GPR34,UR,0.0235449653098857,33,254490,-0.2131553,0.00005416585,-0.365462122571728,0.161388424776537,-0.681779126906198,-0.0491451182372577
MAP2K1,UR,0.0235496383867806,155,254368,-0.08258344,0.00003446918,-0.168660658262116,0.0744832104822444,-0.314645762494837,-0.0226755540293949
PALM2-AKAP2,UR,0.0235899230149871,177,254346,0.0762112,-0.000103407535,0.157792335543205,0.0697037529325905,0.0211748405212662,0.294409830565144
NAXD,UR,0.0236174506668411,128,254395,0.2334439,-0.0001280284,0.185499393336893,0.0819593550206521,0.0248612453828825,0.346137541290903
NTPCR,UR,0.02366208574635,40,254483,0.4377856,-0.00002954501,0.331666243580085,0.146587268805063,0.0443591098361878,0.618973377323982
CAMK2N1,UR,0.0238179268473323,7,254516,-0.4611811,0.0000049241685,-0.791904053569914,0.350389617457201,-1.47865835021434,-0.105149756925486
CYB561D2,UR,0.0237579356243125,54,254469,-0.4052933,0.00008863503,-0.285264978465456,0.126165667140262,-0.532546318096387,-0.0379836388345256
ADAMTS19,UR,0.023956714867394,380,254143,-0.06285423,0.00008863503,-0.107453611167447,0.047591410594965,-0.200731505491624,-0.0141757168432709
KRT5,UR,0.0239149202833336,314,254209,-0.13668215,0.0001871184,-0.118227520690311,0.0523476473998039,-0.220827512185305,-0.0156275291953175
ANKEF1,UR,0.0239966314005962,249,254274,0.1522904,-0.000103407535,0.132671107544883,0.0587769370481554,0.0174698799675557,0.247872335122211
LRRC70,UR,0.02409861935893,142,254381,-0.12111045,0.00005909002,-0.175519382474751,0.0778160867681689,-0.328036835257505,-0.0230019296919981
LZTS2,UR,0.0240707575908419,113,254410,0.2614066,-0.000103407535,0.196784647613879,0.0872267937464326,0.0258224603704261,0.367746834857333
CABLES1,UR,0.0242183747431683,159,254364,-0.2211413,0.000103407535,-0.165737166625581,0.0735413159755358,-0.309876182768814,-0.0215981504823483
NEURL4,UR,0.0242020038080334,369,254154,-0.1508459,0.00021173925,-0.108851398803733,0.0482942450126387,-0.203506829824544,-0.0141959677829226
POLB,UR,0.0241950276834039,135,254388,-0.22418,0.00011325585,-0.17988739576796,0.0798069542020997,-0.336306895575461,-0.0234678959604589
LMNA,UR,0.0243816716058213,293,254230,0.2117854,-0.000260980932214135,0.12198271010012,0.0541886608103547,0.0157743814658843,0.228191038734356
TRIM72,UR,0.0244100755432944,168,254355,0.1639906,-0.00008863503,0.161022785798887,0.0715457721067567,0.0207949823678683,0.301250589229906
C1QL4,UR,0.0244904558748245,108,254415,-0.307621062538606,0.0001083317,-0.200692459352068,0.0892220294562318,-0.375565255324361,-0.0258196633797746
SRBD1,UR,0.024498430014885,293,254230,0.1587996,-0.0001231042,0.121882870933246,0.0541886003463546,0.0156746608068357,0.228091081059655
ADRB1,UR,0.0245889335890052,81,254442,-0.287268834468634,0.00003446918,-0.231569257841941,0.103019779906987,-0.433485276369883,-0.029653239314
C8ORF34,UR,0.0245828636296068,139,254384,-0.3198998,0.0001428009,-0.176800500512348,0.0786511032058677,-0.330954563222416,-0.0226464378022799
IL2RA,UR,0.0245297630741747,57,254466,-0.3666916,0.000083710865,-0.276149127566168,0.122801601920209,-0.516836989168755,-0.0354612659635817
PGM2L1,UR,0.0245300173477424,176,254347,0.22364525,-0.00009848337,0.157190025530156,0.0699014383914102,0.0201850722860993,0.294194978774213
CEP170B,UR,0.0246299090494789,217,254306,-0.1171078,0.00011325585,-0.141476457455323,0.0629575645503155,-0.264871603335977,-0.018081311574668
MCFD2,UR,0.0246462206207143,93,254430,-0.1686212,0.00002462084,-0.216031098773834,0.0961455860635257,-0.404473880873643,-0.0275883166740244
SPART,UR,0.0246335848847764,285,254238,-0.1653356,0.00015264925,-0.123463617345082,0.054943188535483,-0.231150800178623,-0.0157764345115421
TNNC2,UR,0.024831985097851,37,254486,-0.3255229,0.00005416585,-0.342019723865129,0.152413863723993,-0.640746828110494,-0.0432926196197648
WDR70,UR,0.024813071957446,177,254346,-0.1047411,0.0001231042,-0.156437555396579,0.0697039572854419,-0.293055450944651,-0.0198196598485067
BLK,UR,0.024910566959701,271,254252,-0.1982479,0.0003299193,-0.126365890399677,0.0563429135083669,-0.236796496814727,-0.0159352839846257
KCNMB3,UR,0.0248974565071576,36,254487,-0.376974752540642,0.00003939335,-0.346580546899053,0.154516287154672,-0.649428344944829,-0.0437327488532768
SLURP2,UR,0.0249380556671628,23,254500,0.3979375,-0.000083710865,0.433469379528154,0.193308226965132,0.054590414995947,0.812348344060362
RAB39B,UR,0.0250086798616273,34,254489,-0.27886285,0.00004924168,-0.356353441065767,0.15899536916042,-0.667980120274728,-0.044726761856806
ZNF136,UR,0.0251781550265698,93,254430,0.2098117,-0.0000935592,0.215238985668132,0.0961458524931706,0.026795681373331,0.403682289962934
CPNE4,UR,0.0252476253537622,124,254399,0.2214058,-0.00011818,0.186324548994617,0.0832695987148145,0.0231183583767074,0.349530739612526
HMGN4,UR,0.0252117186146033,7,254516,-0.9014337,0.0000147725035,-0.784225908467749,0.350389233937636,-1.47097945342407,-0.0974723635114302
KAT2A,UR,0.0252451307306745,204,254319,0.20872245,-0.00011818,0.145292771655681,0.0649311333456603,0.0180294836201238,0.272556059691239
SAGE1,UR,0.0253327186287516,68,254455,-0.51713595,0.0000787867,-0.251440314595739,0.112435652462963,-0.471811191978803,-0.0310694372126747
ENKD1,UR,0.0254273318708907,58,254465,-0.50139805,0.00011818,-0.272073533896903,0.121740689529226,-0.510682035533981,-0.0334650322598249
HMGN3,UR,0.0255203216854118,37,254486,-0.3460496,0.00003446918,-0.340410944943442,0.152415027521637,-0.639140330201121,-0.0416815596857629
SLC35B3,UR,0.025508482653688,122,254401,0.1139856,-0.00005909002,0.187512423296185,0.0839497429309692,0.0229731681709088,0.352051678421461
THAP2,UR,0.0255460136666626,74,254449,-0.3910817,0.00009848337,-0.24068277366083,0.107781714354512,-0.451932056587156,-0.0294334907345041
RNF152,UR,0.0256143437757741,117,254406,0.2453081,-0.00006401419,0.191336954635352,0.0857235785518724,0.0233210290452471,0.359352880225458
C12ORF4,UR,0.02572537841204,178,254345,0.10814955,-0.0000787867,0.155027649515252,0.0695083540837916,0.0187931310208306,0.291262168009673
FOXI3,UR,0.0256944553177235,239,254284,-0.2108286,0.00018219425,-0.133833054029557,0.0599929785743064,-0.251417690536187,-0.0162484175229274
CD300LB,UR,0.0257947320743172,34,254489,-0.21297535,0.00001969667,-0.354447875330982,0.158995050219055,-0.666073929423382,-0.0428218212385826
KCNH1,UR,0.0257999261725428,351,254172,-0.169330470744552,0.00028067761954829,-0.110381197662516,0.0495155429565109,-0.207430340051043,-0.013332055273988
TRIM37,UR,0.0258041479039431,275,254248,0.07169818,-0.000083710865,0.124681961482948,0.055932268808482,0.0150562077176038,0.234307715248292
ELMOD1,UR,0.0258276281863443,50,254473,-0.3431757,0.00002954501,-0.292229713952382,0.131114866726693,-0.549211352654951,-0.0352480752498129
GOT1,UR,0.0259299745494883,166,254357,0.2450759,-0.0001575734,0.160308213947297,0.0719751413513399,0.0192388582588098,0.301377569635784
ACVR1,UR,0.0260246047139503,247,254276,-0.002117394,0.0000049241685,0.131358452619818,0.059014764701142,0.0156910891913916,0.247025816048244
EPHB6,UR,0.0260785038024868,357,254166,-0.1232481,0.00027082926954829,-0.109245613307862,0.0490979662185972,-0.205476316437195,-0.0130149101785284
ING4,UR,0.02611601626545,102,254421,0.14632725,-0.00009848337,0.204227588139411,0.0918085078094404,0.0242853636402844,0.384169812638538
NABP1,UR,0.0260987834936889,79,254444,0.1176532,-0.00003446918,0.232078249935113,0.104316471804878,0.0276207499022012,0.436535749968024
HERC2,UR,0.0261984353306307,1095,253428,0.06540016,-0.0002806776,0.0624184967374769,0.028075078925687,0.00739209150102019,0.117444901973934
TBC1D10B,UR,0.0261975865602278,138,254385,-0.044115385,0.00001969667,-0.175496621538899,0.0789357938194659,-0.330208670251868,-0.02078457282593
TCERG1,UR,0.026307301898436,277,254246,0.0873178550486693,-0.0001231042,0.123813031630699,0.0557300136671468,0.0145836925432162,0.233042370718181
ING5,UR,0.0263688152640863,102,254421,-0.041839365,0.00001969667,-0.203885411283221,0.0918092828467754,-0.383829154834834,-0.0239416677316069
TMEM196,UR,0.0263255014550662,123,254400,-0.4165339,0.00013295255,-0.185725886147338,0.0836079974378748,-0.349595329228968,-0.0218564430657083
EIF5A2,UR,0.0264165111912365,39,254484,-0.2048812,0.00002462084,-0.329575802954651,0.148454481456727,-0.620542623650989,-0.0386089822583129
KIF1A,UR,0.0264550968324463,497,254026,0.1038203,-0.000103407535,0.0923825589515314,0.0416235514925284,0.0108015091574801,0.173963608745583
PCDHB13,UR,0.0263983193958143,123,254400,0.27203,-0.000103407535,0.185634568709885,0.0836073395014187,0.0217664151661454,0.349502722253624
TEX30,UR,0.0264578811388222,59,254464,-0.2546358,0.00006401419,-0.26789200113315,0.120702678651094,-0.504466029158554,-0.0313179731077448
NCAPG2,UR,0.0264728713820035,142,254381,0.16346545,-0.0000787867,0.172691434584147,0.0778163950233185,0.0201733776295297,0.325209491538765
IFITM3,UR,0.0267452195043862,63,254460,-0.4482724,0.00011325585,-0.258758058496516,0.116808707811666,-0.487700007625314,-0.029816109367718
OR5T2,UR,0.0267839954616143,44,254479,0.336880338979885,-0.00006893836,0.309536180932862,0.139766635151612,0.0355973070744555,0.583475054791269
TAF1D,UR,0.0267578455750328,75,254448,-0.2972591,0.000083710865,-0.237143577774154,0.107060379593232,-0.446979063824241,-0.0273080917240671
CST8,UR,0.0268279627760006,39,254484,-0.3905929,0.000044317515,-0.328682171406721,0.148454609151427,-0.619649242381262,-0.0377151004321801
PLA2G6,UR,0.0268488714017926,332,254191,0.059261575,-0.000187118403821677,0.112701230347859,0.0509103172252062,0.0129183676258727,0.212484093069845
PPAN,UR,0.026842299912282,146,254377,-0.2340731,0.0002068151,-0.169897888403457,0.0767443471954565,-0.32031476023354,-0.0194810165733738
EDC3,UR,0.0269970882693902,79,254444,-0.2279486,0.000044317515,-0.230701571732964,0.104315617264831,-0.435157396890196,-0.0262457465757331
TTC7B,UR,0.0270874661216547,215,254308,-0.1608146,0.00011325585,-0.139797994610546,0.0632493459434813,-0.263765024232767,-0.0158309649883243
TCHP,UR,0.0272026311150036,83,254440,0.2286662,-0.000103407535,0.224772722715521,0.101771100550475,0.0253040823931302,0.424241363037912
FGD3,UR,0.027248538986158,183,254340,-0.2240084,0.00013295255,-0.151360422090827,0.0685524200116633,-0.28572133532232,-0.0169995088593329
TNRC6C,UR,0.0272840263409571,209,254314,0.1498997,-0.000103407535,0.141608783153287,0.0641506007932286,0.0158753180843555,0.267342248222218
TTLL11,UR,0.027391397525895,179,254344,-0.0762112,0.00005416585,-0.152899610097071,0.069313713378662,-0.288752638005328,-0.0170465821888143
KIAA0408,UR,0.0275595565102446,86,254437,0.21051255,-0.00002954501,0.220310213287949,0.0999813878499774,0.0243493620825563,0.416271064493342
FAM81A,UR,0.0275872839026165,51,254472,0.3580469,-0.00002462084,0.286015473339026,0.129823003951188,0.0315658511904617,0.54046509548759
NXF1,UR,0.0276494396479909,127,254396,0.1700498,-0.0000935592,0.181203284675355,0.0822814506259724,0.0199338379331868,0.342472731417524
ADM,UR,0.027760936186609,14,254509,-0.64729385,0.00001969667,-0.545248756780792,0.247765917006632,-1.03086334005861,-0.0596341735029767
ZDHHC21,UR,0.0277717908330377,92,254431,-0.037688745,0.000009848337,-0.212717583262058,0.0966675033858451,-0.402183309381149,-0.0232518571429679
ACPP,UR,0.0278461460821813,100,254423,-0.2833385,0.00011818,-0.203938136017939,0.0927219235440257,-0.385670630973426,-0.0222056410624513
UQCRC1,UR,0.027842632158609,154,254369,0.24515595,-0.0001083317,0.164359065722602,0.0747253370930643,0.017899399796189,0.310818731649015
L3MBTL2,UR,0.0279163247437917,134,254389,0.16613455,-0.0000787867,0.176107477898914,0.0801044592171871,0.0191048762036706,0.333110079594157
GUCY1A1,UR,0.0280069432288689,283,254240,0.1644671,-0.00021173925,0.121146322629787,0.0551366419801647,0.013079976208867,0.229212669050708
OR11H2,UR,0.0281117498876808,6,254517,-0.64306445,0.000009848337,-0.831023938863087,0.378471715133221,-1.57281839730726,-0.0892294804189121
TFR2,UR,0.0281675300530042,237,254286,-0.175097861669615,0.00013295255,-0.132235631900711,0.0602451838735586,-0.250314584061312,-0.0141566797401106
BBS5,UR,0.0282287161515703,175,254348,-0.05544499,0.00007386253,-0.153809355074881,0.0701011619125217,-0.291205761088742,-0.01641294906102
GULP1,UR,0.0282009388743956,82,254441,0.260077590680721,-0.0000787867,0.224693091046096,0.102389556564012,0.0240122934467153,0.425373888645477
ALPK1,UR,0.0283028697950278,219,254304,-0.07563835,0.000083710865,-0.137439387400545,0.0626697129688837,-0.260270351865726,-0.0146084229353634
CHST8,UR,0.0283335515273506,197,254326,-0.1953661,0.00011325585,-0.144876493701575,0.0660737162423533,-0.274379213713658,-0.0153737736894918
FGFRL1,UR,0.0283538098997073,224,254299,-0.11626679,0.0001280284,-0.1358539815807,0.0619667634853789,-0.257307183823289,-0.0144007793381099
TRIQK,UR,0.0283640543588316,56,254467,0.20150355277882,-0.00003939335,0.271602682271391,0.123893528222014,0.0287746742659921,0.514430690276789
ARHGAP18,UR,0.0284097428299288,122,254401,0.1679624,-0.00003939335,0.18398286841547,0.0839493416922729,0.0194443997073277,0.348521337123613
ZNF711,UR,0.0284137487348086,83,254440,-0.2096305,0.000103407535,-0.223036413905916,0.101771615009625,-0.422506062554508,-0.0235667652573239
CDR2L,UR,0.0285171244334528,124,254399,-0.2780186,0.00011818,-0.182372774187496,0.0832710358783362,-0.345581781607543,-0.0191637667674492
