Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
NDUFA8,flexdmg,0.0867,146157,2,0.0150375939849624,536,0.00367062948556402,4.144,1.0229,16.7887
KLHL34,flexdmg,0.0867,146157,2,0.0150375939849624,536,0.00367062948556402,4.144,1.0229,16.7887
ENAM,flexdmg,0.0867,146157,2,0.0150375939849624,536,0.00367062948556402,4.144,1.0229,16.7887
SSR4,flexdmg,0.0862,146157,1,0.0075187969924812,98,0.000671122555196406,11.2806,1.5616,81.4867
TTC37,flexdmg,0.0862,146157,3,0.0225563909774436,1135,0.00777269489946858,2.9459,0.9364,9.2673
OR13A1,flexdmg,0.0862,146157,1,0.0075187969924812,98,0.000671122555196406,11.2806,1.5616,81.4867
ANKRD26,flexdmg,0.0862,146157,2,0.0150375939849624,534,0.00365693310688654,4.1596,1.0267,16.852
PSG3,flexdmg,0.0862,146157,1,0.0075187969924812,98,0.000671122555196406,11.2806,1.5616,81.4867
MYADM,flexdmg,0.0862,146157,1,0.0075187969924812,98,0.000671122555196406,11.2806,1.5616,81.4867
GJB2,flexdmg,0.086,146157,3,0.0225563909774436,1134,0.00776584671012984,2.9485,0.9373,9.2755
BMPR1A,flexdmg,0.0856,146157,2,0.0150375939849624,532,0.00364323672820906,4.1753,1.0306,16.9157
CDR2L,flexdmg,0.0856,146157,2,0.0150375939849624,532,0.00364323672820906,4.1753,1.0306,16.9157
FBXO44,flexdmg,0.0856,146157,2,0.0150375939849624,532,0.00364323672820906,4.1753,1.0306,16.9157
RRP12,flexdmg,0.0855,146157,3,0.0225563909774436,1131,0.00774530214211363,2.9564,0.9398,9.3004
DEFB131B,flexdmg,0.0854,146157,1,0.0075187969924812,97,0.000664274365857667,11.397,1.5776,82.3357
KIAA1324L,flexdmg,0.0853,146157,2,0.0150375939849624,531,0.00363638853887032,4.1832,1.0325,16.9478
SUCLA2,flexdmg,0.0848,146157,2,0.0150375939849624,529,0.00362269216019284,4.1991,1.0364,17.0123
TRAF3,flexdmg,0.0845,146157,1,0.0075187969924812,96,0.000657426176518928,11.5158,1.5939,83.2026
CDR2,flexdmg,0.0845,146157,1,0.0075187969924812,96,0.000657426176518928,11.5158,1.5939,83.2026
PMEPA1,flexdmg,0.0845,146157,1,0.0075187969924812,96,0.000657426176518928,11.5158,1.5939,83.2026
BARHL2,flexdmg,0.0843,146157,2,0.0150375939849624,527,0.00360899578151537,4.215,1.0404,17.0772
SLC25A39,flexdmg,0.0843,146157,2,0.0150375939849624,527,0.00360899578151537,4.215,1.0404,17.0772
MDH2,flexdmg,0.084,146157,2,0.0150375939849624,526,0.00360214759217663,4.2231,1.0423,17.1099
AES,flexdmg,0.0837,146157,1,0.0075187969924812,95,0.00065057798718019,11.6371,1.6105,84.088
TINAGL1,flexdmg,0.0837,146157,2,0.0150375939849624,525,0.00359529940283789,4.2312,1.0443,17.1427
NACC2,flexdmg,0.0837,146157,1,0.0075187969924812,95,0.00065057798718019,11.6371,1.6105,84.088
DKK3,flexdmg,0.0837,146157,1,0.0075187969924812,95,0.00065057798718019,11.6371,1.6105,84.088
SLC22A17,flexdmg,0.0834,146157,2,0.0150375939849624,524,0.00358845121349915,4.2393,1.0463,17.1756
DIMT1,flexdmg,0.0834,146157,2,0.0150375939849624,524,0.00358845121349915,4.2393,1.0463,17.1756
PRRG3,flexdmg,0.0832,146157,2,0.0150375939849624,523,0.00358160302416041,4.2474,1.0483,17.2087
MYH15,flexdmg,0.0831,146157,5,0.037593984962406,2534,0.0173533117843642,2.2119,0.9044,5.4099
NUDT16,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
DDI2,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
HIST2H2AC,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
OR1J4,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
EEF1A1,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
SMAP2,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
FAM170B,flexdmg,0.0829,146157,1,0.0075187969924812,94,0.000643729797841451,11.761,1.6274,84.9924
ALDH4A1,flexdmg,0.0827,146157,3,0.0225563909774436,1115,0.0076357311126938,2.9992,0.9533,9.4351
TMPRSS4,flexdmg,0.0824,146157,2,0.0150375939849624,520,0.0035610584561442,4.272,1.0544,17.3086
SCAP,flexdmg,0.0822,146157,3,0.0225563909774436,1112,0.00761518654467759,3.0073,0.9559,9.4608
PRSS42,flexdmg,0.0821,146157,2,0.0150375939849624,519,0.00355421026680546,4.2803,1.0564,17.3421
PCMT1,flexdmg,0.082,146157,1,0.0075187969924812,93,0.000636881608502712,11.8875,1.6448,85.9164
PHACTR1,flexdmg,0.082,146157,1,0.0075187969924812,93,0.000636881608502712,11.8875,1.6448,85.9164
SPIN3,flexdmg,0.082,146157,1,0.0075187969924812,93,0.000636881608502712,11.8875,1.6448,85.9164
CES5A,flexdmg,0.0817,146157,3,0.0225563909774436,1109,0.00759464197666137,3.0155,0.9585,9.4866
CCDC102A,flexdmg,0.0816,146157,2,0.0150375939849624,517,0.00354051388812798,4.2969,1.0605,17.4096
ARPC5,flexdmg,0.0812,146157,1,0.0075187969924812,92,0.000630033419163973,12.0168,1.6625,86.8607
EFCAB11,flexdmg,0.0812,146157,1,0.0075187969924812,92,0.000630033419163973,12.0168,1.6625,86.8607
QRICH1,flexdmg,0.0812,146157,1,0.0075187969924812,92,0.000630033419163973,12.0168,1.6625,86.8607
PIPOX,flexdmg,0.0805,146157,2,0.0150375939849624,513,0.00351312113077302,4.3305,1.0688,17.5462
CDH22,flexdmg,0.0805,146157,2,0.0150375939849624,513,0.00351312113077302,4.3305,1.0688,17.5462
ICA1L,flexdmg,0.0805,146157,2,0.0150375939849624,513,0.00351312113077302,4.3305,1.0688,17.5462
OR1N1,flexdmg,0.0804,146157,1,0.0075187969924812,91,0.000623185229825234,12.1489,1.6806,87.826
PSMA7,flexdmg,0.0804,146157,1,0.0075187969924812,91,0.000623185229825234,12.1489,1.6806,87.826
LIPE,flexdmg,0.0804,146157,3,0.0225563909774436,1101,0.00753985646195146,3.0376,0.9655,9.5562
TMCO4,flexdmg,0.0802,146157,3,0.0225563909774436,1100,0.00753300827261272,3.0404,0.9664,9.5649
CDCP2,flexdmg,0.08,146157,2,0.0150375939849624,511,0.00349942475209555,4.3475,1.073,17.6153
HOXC6,flexdmg,0.0797,146157,2,0.0150375939849624,510,0.00349257656275681,4.3561,1.0751,17.6501
ZNF398,flexdmg,0.0795,146157,1,0.0075187969924812,90,0.000616337040486495,12.284,1.699,88.813
RCOR2,flexdmg,0.0795,146157,1,0.0075187969924812,90,0.000616337040486495,12.284,1.699,88.813
GPR161,flexdmg,0.0794,146157,2,0.0150375939849624,509,0.00348572837341807,4.3646,1.0772,17.685
ARSF,flexdmg,0.079,146157,3,0.0225563909774436,1093,0.00748507094724155,3.06,0.9727,9.6267
PRAG1,flexdmg,0.079,146157,3,0.0225563909774436,1093,0.00748507094724155,3.06,0.9727,9.6267
POSTN,flexdmg,0.0789,146157,3,0.0225563909774436,1092,0.00747822275790281,3.0628,0.9736,9.6356
LHFPL4,flexdmg,0.0787,146157,1,0.0075187969924812,89,0.000609488851147756,12.4221,1.7179,89.8224
CXCL9,flexdmg,0.0787,146157,1,0.0075187969924812,89,0.000609488851147756,12.4221,1.7179,89.8224
FHDC1,flexdmg,0.0786,146157,2,0.0150375939849624,506,0.00346518380540185,4.3906,1.0836,17.7905
ACY1,flexdmg,0.0786,146157,2,0.0150375939849624,506,0.00346518380540185,4.3906,1.0836,17.7905
ARSI,flexdmg,0.0785,146157,4,0.0300751879699248,1762,0.0120665096148578,2.5387,0.9375,6.8747
MPP2,flexdmg,0.0494,146157,2,0.0150375939849624,387,0.00265024927409193,5.7454,1.4168,23.2994
OTC,flexdmg,0.0494,146157,2,0.0150375939849624,387,0.00265024927409193,5.7454,1.4168,23.2994
PBRM1,flexdmg,0.0493,146157,3,0.0225563909774436,895,0.00612912945817126,3.742,1.1891,11.7765
PREB,flexdmg,0.0487,146157,2,0.0150375939849624,384,0.00262970470607571,5.7904,1.4278,23.4825
EXOC6B,flexdmg,0.0482,146157,2,0.0150375939849624,382,0.00261600832739824,5.8208,1.4353,23.6062
TIMM21,flexdmg,0.048,146157,2,0.0150375939849624,381,0.0026091601380595,5.8361,1.439,23.6686
HNRNPF,flexdmg,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
APCS,flexdmg,0.048,146157,2,0.0150375939849624,381,0.0026091601380595,5.8361,1.439,23.6686
MYLK4,flexdmg,0.048,146157,2,0.0150375939849624,381,0.0026091601380595,5.8361,1.439,23.6686
MAPK8IP3,flexdmg,0.048,146157,3,0.0225563909774436,885,0.00606064756478387,3.7846,1.2025,11.9106
RNF112,flexdmg,0.048,146157,3,0.0225563909774436,885,0.00606064756478387,3.7846,1.2025,11.9106
TLE4,flexdmg,0.0478,146157,2,0.0150375939849624,380,0.00260231194872076,5.8515,1.4428,23.7312
PIK3R1,flexdmg,0.0478,146157,2,0.0150375939849624,380,0.00260231194872076,5.8515,1.4428,23.7312
HIST1H2AD,flexdmg,0.0478,146157,2,0.0150375939849624,380,0.00260231194872076,5.8515,1.4428,23.7312
NMBR,flexdmg,0.0478,146157,2,0.0150375939849624,380,0.00260231194872076,5.8515,1.4428,23.7312
GNA12,flexdmg,0.0476,146157,2,0.0150375939849624,379,0.00259546375938202,5.867,1.4466,23.7942
LMAN1,flexdmg,0.0471,146157,2,0.0150375939849624,377,0.00258176738070454,5.8982,1.4543,23.9213
ZNF490,flexdmg,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
KRTAP1-4,flexdmg,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
ATP11A,flexdmg,0.0463,146157,3,0.0225563909774436,872,0.00597162110338027,3.8414,1.2206,12.0896
CKLF-CMTM1,flexdmg,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
C12ORF45,flexdmg,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
ERI3,flexdmg,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
MLH1,flexdmg,0.0461,146157,4,0.0300751879699248,1467,0.0100462937599299,3.0555,1.1281,8.2759
AJM1,flexdmg,0.0458,146157,2,0.0150375939849624,371,0.00254067824467211,5.9938,1.4778,24.3106
UAP1L1,flexdmg,0.0454,146157,2,0.0150375939849624,369,0.00252698186599463,6.0264,1.4858,24.4432
JAM3,flexdmg,0.0452,146157,2,0.0150375939849624,368,0.00252013367665589,6.0428,1.4898,24.51
PTPRC,flexdmg,0.0449,146157,3,0.0225563909774436,861,0.00589629102065414,3.8907,1.2362,12.2453
SLC8B1,flexdmg,0.0449,146157,3,0.0225563909774436,861,0.00589629102065414,3.8907,1.2362,12.2453
SDCBP2,flexdmg,0.0447,146157,2,0.0150375939849624,366,0.00250643729797841,6.0759,1.498,24.6448
LPIN2,flexdmg,0.0446,146157,3,0.0225563909774436,859,0.00588259464197666,3.8998,1.2391,12.2741
NDRG2,flexdmg,0.0445,146157,2,0.0150375939849624,365,0.00249958910863968,6.0926,1.5021,24.7127
KLRC2,flexdmg,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
IL1RN,flexdmg,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
SCN11A,flexdmg,0.0439,146157,6,0.0451127819548872,2800,0.0191749301484687,2.4166,1.0647,5.4853
CKS1B,flexdmg,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
TPI1,flexdmg,0.0432,146157,2,0.0150375939849624,359,0.00245849997260724,6.1947,1.5271,25.1283
TBC1D8,flexdmg,0.0431,146157,3,0.0225563909774436,847,0.0058004163699118,3.9554,1.2567,12.4493
TMEM214,flexdmg,0.043,146157,2,0.0150375939849624,358,0.0024516517832685,6.212,1.5314,25.199
TMEM87B,flexdmg,0.043,146157,2,0.0150375939849624,358,0.0024516517832685,6.212,1.5314,25.199
PMPCA,flexdmg,0.043,146157,2,0.0150375939849624,358,0.0024516517832685,6.212,1.5314,25.199
CD59,flexdmg,0.0428,146157,1,0.0075187969924812,47,0.000321864898920725,23.5295,3.2226,171.8008
SLC5A7,flexdmg,0.0428,146157,2,0.0150375939849624,357,0.00244480359392976,6.2295,1.5357,25.27
TMEM225,flexdmg,0.0428,146157,1,0.0075187969924812,47,0.000321864898920725,23.5295,3.2226,171.8008
HIKESHI,flexdmg,0.0428,146157,1,0.0075187969924812,47,0.000321864898920725,23.5295,3.2226,171.8008
TMEM150B,flexdmg,0.0421,146157,2,0.0150375939849624,354,0.00242425902591355,6.2824,1.5487,25.4855
RAB39B,flexdmg,0.0419,146157,1,0.0075187969924812,46,0.000315016709581987,24.0412,3.2912,175.6153
MAMDC2,flexdmg,0.0419,146157,2,0.0150375939849624,353,0.00241741083657481,6.3002,1.553,25.5582
RNF24,flexdmg,0.0419,146157,1,0.0075187969924812,46,0.000315016709581987,24.0412,3.2912,175.6153
AP5Z1,flexdmg,0.0416,146157,4,0.0300751879699248,1418,0.00971073248233167,3.1621,1.1674,8.5651
PROK2,flexdmg,0.0413,146157,2,0.0150375939849624,350,0.00239686626855859,6.3544,1.5663,25.7786
HAS2,flexdmg,0.041,146157,1,0.0075187969924812,45,0.000308168520243248,24.5756,3.3628,179.6028
TEAD3,flexdmg,0.0409,146157,2,0.0150375939849624,348,0.00238316988988112,6.391,1.5753,25.9277
SPRED3,flexdmg,0.0407,146157,2,0.0150375939849624,347,0.00237632170054238,6.4094,1.5799,26.0029
AZGP1,flexdmg,0.0407,146157,2,0.0150375939849624,347,0.00237632170054238,6.4094,1.5799,26.0029
HGSNAT,flexdmg,0.0403,146157,3,0.0225563909774436,824,0.0056429080151208,4.0665,1.2919,12.7996
SLC35F2,flexdmg,0.0402,146157,2,0.0150375939849624,345,0.0023626253218649,6.4467,1.589,26.1546
ZNF607,flexdmg,0.04,146157,2,0.0150375939849624,344,0.00235577713252616,6.4655,1.5936,26.2311
GABBR2,flexdmg,0.0398,146157,2,0.0150375939849624,343,0.00234892894318742,6.4844,1.5983,26.3081
EXOSC1,flexdmg,0.0396,146157,2,0.0150375939849624,342,0.00234208075384868,6.5034,1.6029,26.3855
SLC30A9,flexdmg,0.0394,146157,2,0.0150375939849624,341,0.00233523256450994,6.5225,1.6076,26.4634
OTOS,flexdmg,0.0394,146157,2,0.0150375939849624,341,0.00233523256450994,6.5225,1.6076,26.4634
CNIH1,flexdmg,0.0393,146157,1,0.0075187969924812,43,0.00029447214156577,25.719,3.5157,188.1467
KHDRBS1,flexdmg,0.0393,146157,1,0.0075187969924812,43,0.00029447214156577,25.719,3.5157,188.1467
FAM229A,flexdmg,0.0393,146157,1,0.0075187969924812,43,0.00029447214156577,25.719,3.5157,188.1467
TNFRSF21,flexdmg,0.0392,146157,2,0.0150375939849624,340,0.0023283843751712,6.5417,1.6123,26.5417
AGBL2,flexdmg,0.0392,146157,2,0.0150375939849624,340,0.0023283843751712,6.5417,1.6123,26.5417
UNC5CL,flexdmg,0.039,146157,2,0.0150375939849624,339,0.00232153618583247,6.5611,1.6171,26.6205
SCYL3,flexdmg,0.0388,146157,2,0.0150375939849624,338,0.00231468799649373,6.5805,1.6219,26.6998
MGAM,flexdmg,0.0387,146157,7,0.0526315789473684,3437,0.0235372267572454,2.3048,1.0759,4.9374
TMEM41A,flexdmg,0.0386,146157,2,0.0150375939849624,337,0.00230783980715499,6.6001,1.6267,26.7795
KIFC3,flexdmg,0.0386,146157,4,0.0300751879699248,1383,0.00947104585547581,3.2429,1.1972,8.7843
VPS35,flexdmg,0.0386,146157,2,0.0150375939849624,337,0.00230783980715499,6.6001,1.6267,26.7795
TNKS2,flexdmg,0.0385,146157,3,0.0225563909774436,809,0.00554018517503972,4.1423,1.316,13.0387
SMYD1,flexdmg,0.0384,146157,3,0.0225563909774436,808,0.00553333698570098,4.1474,1.3176,13.055
NIPAL1,flexdmg,0.0384,146157,2,0.0150375939849624,336,0.00230099161781625,6.6198,1.6315,26.8597
DGCR2,flexdmg,0.0378,146157,3,0.0225563909774436,803,0.00549909603900729,4.1734,1.3258,13.1369
CNPY3,flexdmg,0.0376,146157,2,0.0150375939849624,332,0.00227359886046129,6.6997,1.6511,27.1854
ABCB9,flexdmg,0.0375,146157,4,0.0300751879699248,1371,0.00938886758341095,3.2716,1.2078,8.862
FLT3LG,flexdmg,0.0375,146157,1,0.0075187969924812,41,0.000280775762888292,26.9739,3.6832,197.5434
CELF5,flexdmg,0.0375,146157,1,0.0075187969924812,41,0.000280775762888292,26.9739,3.6832,197.5434
CLOCK,flexdmg,0.0374,146157,2,0.0150375939849624,331,0.00226675067112256,6.72,1.6561,27.2681
FAM160B2,flexdmg,0.037,146157,3,0.0225563909774436,796,0.00545115871363611,4.2103,1.3375,13.2533
SLC16A6,flexdmg,0.0366,146157,2,0.0150375939849624,327,0.0022393579137676,6.8024,1.6763,27.6038
PRAF2,flexdmg,0.0366,146157,1,0.0075187969924812,40,0.000273927573549553,27.6485,3.7731,202.6025
NUP98,flexdmg,0.0363,146157,3,0.0225563909774436,790,0.00541006957760368,4.2425,1.3477,13.3547
CTTNBP2,flexdmg,0.0362,146157,5,0.037593984962406,1988,0.0136142004054128,2.8302,1.1569,6.9236
TKFC,flexdmg,0.036,146157,3,0.0225563909774436,787,0.00538952500958747,4.2587,1.3529,13.406
BTF3L4,flexdmg,0.0358,146157,1,0.0075187969924812,39,0.000267079384210815,28.3576,3.8675,207.9273
CHD1,flexdmg,0.0353,146157,4,0.0300751879699248,1344,0.009203966471265,3.3379,1.2322,9.042
ZNF615,flexdmg,0.0352,146157,2,0.0150375939849624,320,0.00219142058839643,6.9515,1.7129,28.2115
ZNF844,flexdmg,0.0352,146157,2,0.0150375939849624,320,0.00219142058839643,6.9515,1.7129,28.2115
NOL9,flexdmg,0.0352,146157,2,0.0150375939849624,320,0.00219142058839643,6.9515,1.7129,28.2115
FEV,flexdmg,0.0349,146157,1,0.0075187969924812,38,0.000260231194872076,29.1041,3.9667,213.5394
TMEM67,flexdmg,0.0347,146157,4,0.0300751879699248,1336,0.00914918095655509,3.3581,1.2397,9.0967
TAF7L,flexdmg,0.0344,146157,2,0.0150375939849624,316,0.00216402783104147,7.0397,1.7345,28.571
KCNQ1,flexdmg,0.0342,146157,4,0.0300751879699248,1330,0.00910809182052265,3.3734,1.2453,9.1382
WNT4,flexdmg,0.034,146157,2,0.0150375939849624,314,0.00215033145236399,7.0847,1.7456,28.7542
KLF4,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
PRDX4,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
TPD52,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
PRND,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
SLC39A9,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
TXNDC17,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
PMCH,flexdmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
SIK2,flexdmg,0.0908,146157,2,0.0150375939849624,551,0.0037733523256451,4.0308,0.995,16.3288
KRT25,flexdmg,0.0907,146157,3,0.0225563909774436,1161,0.00795074782227579,2.8794,0.9153,9.0578
SYDE2,flexdmg,0.0905,146157,2,0.0150375939849624,550,0.00376650413630636,4.0381,0.9968,16.3587
ANKRD22,flexdmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
MRGPRX4,flexdmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
AK2,flexdmg,0.0903,146157,2,0.0150375939849624,549,0.00375965594696762,4.0455,0.9986,16.3887
TUBAL3,flexdmg,0.09,146157,3,0.0225563909774436,1157,0.00792335506492083,2.8894,0.9185,9.0894
CEP164,flexdmg,0.0897,146157,2,0.0150375939849624,547,0.00374595956829014,4.0604,1.0023,16.449
JCAD,flexdmg,0.0897,146157,2,0.0150375939849624,547,0.00374595956829014,4.0604,1.0023,16.449
GCDH,flexdmg,0.0653,146157,3,0.0225563909774436,1007,0.00689612666411001,3.3233,1.0562,10.4565
TENM2,flexdmg,0.0652,146157,6,0.0451127819548872,3099,0.0212225387607517,2.1789,0.96,4.9453
HLA-DQB1,flexdmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
LRRC58,flexdmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
ATP5PD,flexdmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
MRPL18,flexdmg,0.0648,146157,2,0.0150375939849624,452,0.00309538158110995,4.917,1.2131,19.9297
SLFN13,flexdmg,0.0648,146157,2,0.0150375939849624,452,0.00309538158110995,4.917,1.2131,19.9297
ANKRD35,flexdmg,0.0644,146157,5,0.037593984962406,2345,0.0160590039993426,2.3934,0.9785,5.854
PPME1,flexdmg,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
RBM17,flexdmg,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
ANGPTL3,flexdmg,0.064,146157,2,0.0150375939849624,449,0.00307483701309374,4.9499,1.2212,20.0637
ZYG11A,flexdmg,0.0638,146157,2,0.0150375939849624,448,0.003067988823755,4.961,1.2239,20.1088
CFAP52,flexdmg,0.0635,146157,2,0.0150375939849624,447,0.00306114063441626,4.9721,1.2267,20.154
SSUH2,flexdmg,0.0633,146157,2,0.0150375939849624,446,0.00305429244507752,4.9833,1.2294,20.1995
ASIC1,flexdmg,0.0631,146157,2,0.0150375939849624,445,0.00304744425573878,4.9946,1.2322,20.2452
FOXR2,flexdmg,0.0631,146157,2,0.0150375939849624,445,0.00304744425573878,4.9946,1.2322,20.2452
RAB23,flexdmg,0.0628,146157,2,0.0150375939849624,444,0.00304059606640004,5.0058,1.235,20.291
ZNF248,flexdmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
SPATA9,flexdmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
SOHLH2,flexdmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
NCEH1,flexdmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
RPP14,flexdmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
TAOK2,flexdmg,0.0625,146157,3,0.0225563909774436,988,0.00676601106667397,3.3876,1.0766,10.6593
CARS2,flexdmg,0.0623,146157,2,0.0150375939849624,442,0.00302689968772257,5.0286,1.2405,20.3834
PLS1,flexdmg,0.0623,146157,3,0.0225563909774436,987,0.00675916287733523,3.3911,1.0777,10.6702
LRP5L,flexdmg,0.062,146157,3,0.0225563909774436,985,0.00674546649865776,3.398,1.0799,10.692
SELENOH,flexdmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
GABPB1,flexdmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
SPPL3,flexdmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
RAB37,flexdmg,0.0618,146157,2,0.0150375939849624,440,0.00301320330904509,5.0515,1.2462,20.4766
DGKZ,flexdmg,0.0617,146157,3,0.0225563909774436,983,0.00673177011998028,3.405,1.0821,10.714
PMEL,flexdmg,0.0616,146157,2,0.0150375939849624,439,0.00300635511970635,5.063,1.249,20.5236
BAZ2B,flexdmg,0.0614,146157,3,0.0225563909774436,981,0.0067180737413028,3.412,1.0844,10.736
GALR1,flexdmg,0.0613,146157,2,0.0150375939849624,438,0.00299950693036761,5.0746,1.2519,20.5707
LRRC39,flexdmg,0.0613,146157,2,0.0150375939849624,438,0.00299950693036761,5.0746,1.2519,20.5707
RXRB,flexdmg,0.0611,146157,2,0.0150375939849624,437,0.00299265874102887,5.0863,1.2547,20.6181
ZSWIM1,flexdmg,0.0609,146157,1,0.0075187969924812,68,0.000465676875034241,16.2607,2.2412,117.9751
